course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
244219,1463623,computer science 1,114,CSE,5403,307005,paulfodor,0,paulfodor,307005,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/244219-CSE114/,64,Stony Brook University,1,Fall,1,2011,1463623,6518936,"The solutions for the homework 2 (posted on Blackboard) are:Liang textbook, page 64, problem 2.5.(Calculating tips) Write a program that reads the subtotal and the gratuity rate, and computes the gratuity and total.For example, if the user enters 10 fo",11/7/11 16:35,5,fbc1747c05401470da7ab1a5104e2a0952089e17,TRUE,FALSE,https://www.coursehero.com/file/6518936/Hw2-sol/,Hw2_sol,3003,notes,Code,Notes,1.00001E+14,CommodoreAtomCrab8359,4502,0.667036873,3/5/24 10:00,
244219,4428762,COMPUTER SCIENCE I,114,CSE,5403,414334,Dr.PaulFodor,0,Dr.PaulFodor,414334,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/244219-CSE114/,64,Stony Brook University,3,Spring,1,2015,4428762,11211081,CSE 114 Sample Midterm Exam 2 Version 1 SolutionName:FirstLastStudent ID # _Question #PointsAvailable12345678Total:Points Earned1010101010101525100Directions: You have 53 minutes to complete this exam. Write all answers neatly i,4/16/15 14:59,11,8df13d6f6fb91fa567210338806554e473eee159,TRUE,FALSE,https://www.coursehero.com/file/11211081/Midterm-2-with-Answers/,Midterm 2 with Answers,1234,test_prep,Test,Test prep,1.00001E+14,ryanchau74,3246,0.380160197,3/5/24 10:00,
244219,1463623,computer science 1,114,CSE,5403,307005,paulfodor,0,paulfodor,307005,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/244219-CSE114/,64,Stony Brook University,1,Fall,1,2011,1463623,6518940,"CSE 114 Lab 31. Liang page 107, programming exercise 3.8.(Sorting three integers) Write a program that sorts three integers. The integers are entered from the inputdialogs and stored in variables num1, num2, and num3, respectively. The program sorts th",11/7/11 16:35,4,9fd557a4577582ada50e9ae3b8accd76cffc8156,TRUE,FALSE,https://www.coursehero.com/file/6518940/Lab3-sol/,Lab3_sol,1263,notes,Code,Notes,1.00001E+14,CommodoreAtomCrab8359,4502,0.280541981,3/5/24 10:00,2nd rnd (4 cat
244219,1463623,computer science 1,114,CSE,5403,307005,paulfodor,0,paulfodor,307005,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/244219-CSE114/,64,Stony Brook University,1,Fall,1,2011,1463623,6518937,Homework 3 is due on Thursday 9/22 at 11:30pm.Please submit ONLY ONCE when you have all the solutions ready. Only the last submission is graded if you submittedmultiple times. NO email submissions are accepted! Please only submit the JAVA FILES for the ,11/7/11 16:35,4,d5e9b46b09ceec2ba5b34b94c827021443199702,TRUE,FALSE,https://www.coursehero.com/file/6518937/Hw3-sol/,Hw3_sol,1242,notes,Code,Notes,1.00001E+14,CommodoreAtomCrab8359,4502,0.275877388,3/5/24 10:00,
244219,4428762,COMPUTER SCIENCE I,114,CSE,5403,414334,Dr.PaulFodor,0,Dr.PaulFodor,414334,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/244219-CSE114/,64,Stony Brook University,3,Spring,1,2015,4428762,11211078,CSE 114 Sample Midterm Exam 1 Version 1 SolutionName:FirstLastStudent ID # _Question #PointsAvailable1234567Total:PointsEarned10101010201030100Directions: You have 53 minutes to complete this exam. Write all answers neatly inthe,4/16/15 14:59,6,79858f9d76620264739d7e28e77a23599e0b593e,TRUE,FALSE,https://www.coursehero.com/file/11211078/Midterm-1-with-answers/,Midterm 1 with answers,772,test_prep,Test,Test prep,1.00001E+14,ryanchau74,3246,0.237831177,3/5/24 10:00,
244219,1652068,COMPUTER SCIENCE I,114,CSE,5403,95451,TASHBOOK,0,TASHBOOK,95451,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/244219-CSE114/,64,Stony Brook University,1,Fall,1,2013,1652068,9686735,CSE 114 Final Exam Sample Version 1Name:FirstLastStudent ID # _Question #PointsAvailable12345Total:Points Earned2020202020100Directions: You have 120 minutes to complete this exam. Write all answers neatly in the space provided.Pleas,7/22/14 21:46,8,494f3083d11a28019c06f363caf7c48a9374bff6,TRUE,FALSE,https://www.coursehero.com/file/9686735/CSE114-final-sample-with-solutions3/,CSE114_final_sample_with_solutions(3),758,notes,Test,Notes,1.00001E+14,will123,3514,0.215708594,3/5/24 10:00,
244219,4318443,COMPUTER SCIENCE I,114,CSE,5403,414334,Dr.PaulFodor,0,Dr.PaulFodor,414334,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/244219-CSE114/,64,Stony Brook University,1,Fall,1,2012,4318443,141226390,CSE 114 Final ExamFall 2021 (Practice)QuestionValue1222324252627282921021141241341441541641741841942042110221023102410Total100Score11. (2 points) Java class inheritance supports multiple inheritance,4/8/22 21:33,12,89acd3599e720c2e1bbd986bcc6d01dbf372f814,TRUE,FALSE,https://www.coursehero.com/file/141226390/CSE114FinalSpring2021PracticeSolutionspdf/,CSE114FinalSpring2021PracticeSolutions.pdf,126,,Other,,1.00001E+14,BaronTeam14238,697,0.180774749,3/5/24 10:00,
244219,1687651,COMPUTER SCIENCE I,114,CSE,5403,95451,TASHBOOK,0,TASHBOOK,95451,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/244219-CSE114/,64,Stony Brook University,1,Fall,1,2012,1687651,8407099,/Design a class named Account that contains: An int data field named id for theaccount ( default 0)./*A double data field named balance for the account ( default 0).*A double data field named annualInterestRate that stores the current in-terestrate ( ,11/5/13 9:35,2,9f2099293d54537e40b818f21ed0ed963b2055eb,TRUE,FALSE,https://www.coursehero.com/file/8407099/account/,account,682,notes,Code,Notes,1.00001E+14,RahulS71,3773,0.180758017,3/5/24 10:00,
244219,4296885,Intro to computers,114,CSE,5403,98762,,0,,98762,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/244219-CSE114/,64,Stony Brook University,1,Fall,1,2014,4296885,17558148,CSE 114 Sample Midterm Exam 2 Version 1 SolutionName:FirstLastStudent ID # _Question #PointsAvailable12345678Total:1010101010101525100Points EarnedDirections: You have 80 minutes to complete this exam. Write all answers neatly i,11/7/16 16:52,11,a2036a4b85cd4798a67395c6a291f5c9e5336cae,TRUE,FALSE,https://www.coursehero.com/file/17558148/Practice-Midterm-2-Solutions-Fall16/,Practice Midterm 2 Solutions Fall16,482,test_prep,Test,Test prep,1.00001E+14,shortland,2675,0.180186916,3/5/24 10:00,
244219,244219,COMPUTER SCIENCE I,114,CSE,5403,95451,TASHBOOK,0,TASHBOOK,95451,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/244219-CSE114/,64,Stony Brook University,3,Spring,1,2008,244219,204486,"CSE 114  Midterm Exam 1 KEYWednesday, February 28, 2007NAME (please print legibly): Your University ID Number: Your Recitation Number:  Please leave at least one seat between yourself and the person next to you.  Please use a pen for all answers. ",6/29/08 13:37,8,30f935dac9809fbb5ecab7516d610fce6f5874b0,TRUE,FALSE,https://www.coursehero.com/file/204486/cse114-midterm-1-answers/,cse114 midterm 1 answers,944,notes,Test,Notes,503742731,dantheman1188,5728,0.164804469,3/5/24 10:00,
244219,605695,COMPUTER SCIENCE I,114,CSE,5403,95451,TASHBOOK,0,TASHBOOK,95451,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/244219-CSE114/,64,Stony Brook University,3,Spring,1,2009,605695,1675600,"CSE 114  Midterm Exam 1Wednesday, February 28, 2007NAME (please print legibly): Your University ID Number: Your Recitation Number:  Please leave at least one seat between yourself and the person next to you.  Please use a pen for all answers.  No ",4/3/09 16:52,8,40233e1cf7c36d35b3be786173327a482d001422,TRUE,FALSE,https://www.coursehero.com/file/1675600/midterm-1-recitation/,midterm-1-recitation,822,notes,Test,Notes,1652680167,1652680167_ch,5450,0.150825688,3/5/24 10:00,
244219,4318443,COMPUTER SCIENCE I,114,CSE,5403,414334,Dr.PaulFodor,0,Dr.PaulFodor,414334,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/244219-CSE114/,64,Stony Brook University,1,Fall,1,2012,4318443,19632809,CSE 114 Sample Final Exam Version 1 SolutionName:FirstLastStudent ID # _Question #PointsAvailable123456Total:101020202020100Points EarnedDirections: You have 120 minutes to complete this exam. Write all answers neatly in the space p,2/7/17 15:08,8,3b5f987df318d3fffcb8131387db58c8d2a732c4,TRUE,FALSE,https://www.coursehero.com/file/19632809/CSE114-final-sample-with-solutions/,CSE114_final_sample_with_solutions,388,test_prep,Test,Test prep,1.00001E+14,miukakalu,2583,0.150212931,3/5/24 10:00,
244219,605696,INTRODUCTION TO JAVA,114,CSE,5403,189265,MICHARLTASHBOOK,0,MICHARLTASHBOOK,189265,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/244219-CSE114/,64,Stony Brook University,3,Spring,1,2009,605696,1670660,"CSE 114Practice Midterm Exam 2 Thursday, October 21, 2004NAME (please print legibly): Your University ID Number: NO BS bonus: If you do not know the answer to a problem and leave it blank you will receive 1 point for each sub-part (e.g., a,b,c, et",3/24/09 9:29,7,56071cb307a0c7116c6f2ebc62dc544d3d1224b5,TRUE,FALSE,https://www.coursehero.com/file/1670660/midterm-2-practice-tas-solutions/,midterm-2-practice-tas-solutions,748,notes,Test,Notes,620011973,620011973_ch,5460,0.136996337,3/5/24 10:00,
244219,605696,INTRODUCTION TO JAVA,114,CSE,5403,189265,MICHARLTASHBOOK,0,MICHARLTASHBOOK,189265,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/244219-CSE114/,64,Stony Brook University,3,Spring,1,2009,605696,1681323,Searching and SortingCSE 114: Computer Science I1Searching and Sorting Searching and sorting are among the mostcommon operations performed Its much easier to search data that hasbeen sorted Ex. databases Ex. searching a telephone direct,4/12/09 15:55,32,82d9f0d3af68f128dd37733daee55dd5c4498dcc,TRUE,FALSE,https://www.coursehero.com/file/1681323/12-searching-sorting/,12-searching-sorting,715,notes,Slides,Notes,620011973,620011973_ch,5441,0.131409667,3/5/24 10:00,
244219,605695,COMPUTER SCIENCE I,114,CSE,5403,95451,TASHBOOK,0,TASHBOOK,95451,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/244219-CSE114/,64,Stony Brook University,3,Spring,1,2009,605695,1675595,"Conditionals and Decision StatementsCSE 114: Computer Science I SUNY at Stony Brook1Making Decisions Many programs must behave differently when presented with different situations e.g., choosing an action from a menu, determining what sales ta",4/3/09 16:51,21,42f5a5d538a56e4a5edd2b15dab69e3df5a4e912,FALSE,FALSE,https://www.coursehero.com/file/1675595/04-conditionals/,04-conditionals,690,notes,Slides,Notes,1652680167,1652680167_ch,5450,0.126605505,3/5/24 10:00,
