course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
1977279,4405167,Computer Science II,214,CSE,5403,98762,,0,,98762,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/1977279-CSE214/,64,Stony Brook University,3,Spring,1,2015,4405167,211931050,"CSE 214 : Data Structures (Fall 2023) - Assignment IInstructor: Dr. Ritwik BanerjeeComputer Science, Stony Brook UniversityThis assignment consists of two parts, and 6 pages. Students are required to follow the development environment described for thi",9/14/23 19:14,6,ee34adb09b416d71bf516e6fee220b1286408563,FALSE,FALSE,https://www.coursehero.com/file/211931050/CSE214-Fall2023-HW1pdf/,CSE214-Fall2023-HW1.pdf,44,assessment,Other,Assessment,1.00001E+14,SuperHumanBearMaster865,173,0.25433526,3/5/24 10:00,
1977279,1977279,Computer Science II,214,CSE,5403,98762,,0,,98762,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/1977279-CSE214/,64,Stony Brook University,3,Spring,1,2013,1977279,9246784,"Order of Complexities1. Arrays, ArrayLists, LinkedListsFind element by indexFind element by valueClone a listArrayO(1)O(n)O(n)Add element to interiorRemove element frominteriorAdd element to endRemove element from endArrayListO(1)O(n)O(n",4/22/14 18:17,4,88e64d0a4f8fec6117b3c6ac0b1cf042607624b1,FALSE,FALSE,https://www.coursehero.com/file/9246784/CSE-214-Study-Sheet/,CSE 214 Study Sheet,782,notes,Notes,Notes,1.00001E+14,KidHackerStork7770,3605,0.216920943,3/5/24 10:00,
1977279,3493180,Computer Science II,214,CSE,5403,98762,,0,,98762,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/1977279-CSE214/,64,Stony Brook University,3,Spring,1,2014,3493180,25590123,"CSE	 214	 Practice	 Midterm	 1	 (Problems)	 	 [This	 practice	 test	 does	 not	 imply	 that	 the	 original	 midterm	 question	 will	 be	 of	 the	 same	 format]	 (1) Write	 true	 or	 false	 for	 the	 following	 statements:	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 ",10/8/17 21:02,8,f5a556ae0a9fe7103bf383aa4c2328e3f05edc05,TRUE,FALSE,https://www.coursehero.com/file/25590123/PracticeMidTerm1-Solutionpdf/,PracticeMidTerm1_Solution.pdf,506,test_prep,Other,Test prep,1.00001E+14,JHerrmann01,2340,0.216239316,3/5/24 10:00,
1977279,3493180,Computer Science II,214,CSE,5403,98762,,0,,98762,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/1977279-CSE214/,64,Stony Brook University,3,Spring,1,2014,3493180,29446765,"CSE	 214:	 Computer	 Science	 IIFinal Exam	 Name: _Stony Brook ID #: _Directions:     You	 have	 150	 minutes	 to	 complete	 this	 exam.	 	 Please	 write	 NEATLY!	 Answers	 that	 cannot	 be	 read	 will	 NOT	 be	 graded!	 Write	 all	 answers	 n",3/21/18 12:18,12,c9f6a67ee957387da43a02fe2d625b94b55ccffa,TRUE,FALSE,https://www.coursehero.com/file/29446765/CSE214-Sample-Finalpdf/,CSE214_Sample_Final.pdf,332,test_prep,Test,Test prep,1.00001E+14,student84562,2176,0.152573529,3/5/24 10:00,2nd rnd (4 cat
1977279,14958251,Computer Science II,214,CSE,5403,98762,,0,,98762,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/1977279-CSE214/,64,Stony Brook University,1,Fall,0,2020,14958251,70079806,"CSE214 COMPUTER SCIENCE IISAMPLE MIDTERM EXAM1. For each of the following algorithms performed on a collection of n integers, write down itsworst-case order of complexity as a function of n in simplified Big O notation. Assume thatthe most efficient d",10/9/20 20:49,6,a211c5c9e62d53080e28cc2e2051e24151a03bb7,TRUE,FALSE,https://www.coursehero.com/file/70079806/midterm1pdf/,midterm1.pdf,168,test_prep,Test,Test prep,1.00001E+14,FireAssassin,1243,0.135156879,3/5/24 10:00,
1977279,4527532,Computer Science II,214,CSE,5403,777879,AhmadEsmaili,0,AhmadEsmaili,777879,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/1977279-CSE214/,64,Stony Brook University,4,Summer,1,2015,4527532,11645049,Scanned by CamScannerScanned by CamScannerScanned by CamScannerScanned by CamScannerScanned by CamScannerScanned by CamScannerScanned by CamScannerScanned by CamScanner,6/20/15 15:34,8,62d29e3e021ecbc595f17913da68b24d836af6d1,FALSE,FALSE,https://www.coursehero.com/file/11645049/Midterm-Exam-2/,Midterm Exam 2,365,test_prep,Notes,Test prep,1.00001E+14,rishabchhabra,3181,0.114743791,3/5/24 10:00,
1977279,3493180,Computer Science II,214,CSE,5403,98762,,0,,98762,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/1977279-CSE214/,64,Stony Brook University,3,Spring,1,2014,3493180,13204088,CSE214 COMPUTER SCIENCE IIFINAL EXAM PRACTICE QUESTIONSUSE THE FOLLOWING INFORMATION TO ANSWER PROBLEMS 1.1-1.4:Consider the following four operations on a data structure containing n data values.A. Finding the maximum value in a singly linked list of,1/26/16 3:48,8,f7e65a6b65d3adc0ded07938bbd7982fe4e11cbf,TRUE,FALSE,https://www.coursehero.com/file/13204088/final/,final,327,test_prep,Test,Test prep,1.00001E+14,fairyspumorni,2961,0.110435664,3/5/24 10:00,
1977279,3493180,Computer Science II,214,CSE,5403,98762,,0,,98762,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/1977279-CSE214/,64,Stony Brook University,3,Spring,1,2014,3493180,45887265,"CSE 214 - FALL 2015Recitation 12 - Sorting Algorithms (TA)1) (5 minutes) Consider the following expression:a. Which sorting algorithms is most efficient to sort string consisting of ASCII characters?(Merge, Selection, Quick, Counting?)Counting Sort :",9/8/19 22:37,2,727053ad406d32e422a4cc61167985fb30c302c9,TRUE,FALSE,https://www.coursehero.com/file/45887265/recitation12-Sorting-Fall-2015pdf/,recitation12 Sorting Fall 2015.pdf,165,notes,Assignment,Notes,1.00001E+14,JabbaTheHut12345,1640,0.100609756,3/5/24 10:00,
1977279,4982304,Computer Science II,214,CSE,5403,98762,,0,,98762,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/1977279-CSE214/,64,Stony Brook University,1,Fall,1,2014,4982304,13349298,"EXAMSEXAM PRACTICE QUESTIONS - MIDTERM 1DISCLAIMERTHESE ARE MERELY PRACTICE PROBLEMS FOR YOU TO WORK ON. THEACTUAL MIDTERM MAY NOT ASK THESE QUESTIONS IN THE SAME WAYAND MAY INCLUDE OTHER TOPICS THAT WE HAVE DISCUSSED IN CLASS,COMPLETED FOR RECITATI",2/10/16 13:02,5,8edd21b9d40424ac81cef42e38cee488108c54e9,TRUE,FALSE,https://www.coursehero.com/file/13349298/midterm1practicehtm/,midterm1practice.htm,218,test_prep,Test,Test prep,1.00001E+14,PresidentHackerWhale2026,2946,0.073998642,3/5/24 10:00,
1977279,3493180,Computer Science II,214,CSE,5403,98762,,0,,98762,64,,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/1977279-CSE214/,64,Stony Brook University,3,Spring,1,2014,3493180,126735720,"1/22/22, 10:13 PMNo TitletiNext: About this document Up: My Home PageSUNY at Stony BrookMidterm 1CSE 214 - Data Structures October 10, 1997Midterm ExamName: Signature:ID #: Section #:INSTRUCTIONS:You may use either pen or pencil.Check to see t",1/23/22 0:28,3,5ee933c55aaf80c4517eab6e9a1db916b39a29ad,TRUE,FALSE,https://www.coursehero.com/file/126735720/Midterm-1-Key-CSE-214pdf/,Midterm 1 Key_CSE 214.pdf,52,,Test,,1.00001E+14,HighnessCrown8540,772,0.067357513,3/5/24 10:00,
