course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
605397,30276920,CONVEX OPTIMIZATION I,364A,EE,10339,141478,"BOYD,S",0,"BOYD,S",141478,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/605397-EE364A/,17,Stanford University,3,Spring,0,2023,30276920,199769382,"EE364a: Convex Optimization IMarch 2023S. BoydFinal Exam SolutionsThis is a 24 hour take-home final, timed by Gradescope. The Gradescope timer begins assoon as you request the exam.You may use any books, notes, or computer programs, but you may not ",4/17/23 16:18,35,5b7afcdf4d591241bbfe105ff2ef0e17ac54d4c3,TRUE,FALSE,https://www.coursehero.com/file/199769382/final-2023-solpdf/,final_2023_sol.pdf,64,,Other,,1.00001E+14,MajorOxideMoose29,323,0.198142415,3/5/24 10:00,"Skipped, as no longer available on CH"
605397,2088663,Convex Optimization I,364A,EE,10339,499708,NealParikh,0,NealParikh,499708,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/605397-EE364A/,17,Stanford University,3,Spring,1,2014,2088663,37670788,"EE 364a: Convex Optimization IJuly 12, 2018R. PathakMidterm Quiz Solutions1. True or false. Write T or F if each statement is true or false. Suppose that f, g : Rn  Rand  : R  R are given functions.(a)FIf f, g are convex, then h(x, y) = (f (x) ",2/8/19 16:10,3,622dc6d45223ba095172ee9f4dcdbd97a399b164,TRUE,FALSE,https://www.coursehero.com/file/37670788/midterm-18s-solpdf/,midterm_18s_sol.pdf,353,test_prep,Test,Test prep,1.00001E+14,lbc45123,1852,0.190604752,3/5/24 10:00,"Skipped, as no longer available on CH"
605397,2088663,Convex Optimization I,364A,EE,10339,499708,NealParikh,0,NealParikh,499708,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/605397-EE364A/,17,Stanford University,3,Spring,1,2014,2088663,32134765,"EE364a, Summer 2017-18R. PathakEE364a Homework 1 solutions2.10 Solution set of a quadratic inequality. Let C Rn be the solution set of a quadraticinequality,C = cfw_x Rn | xT Ax + bT x + c 0,with A Sn , b Rn , and c R.(a) Show that C is convex if A",7/19/18 20:03,8,ef16feb360af7eefc48212c563ea4f68f9f77ff1,TRUE,FALSE,https://www.coursehero.com/file/32134765/hw1solpdf/,hw1sol.pdf,363,homework,Assignment,Homework Help,1.00001E+14,DrRockLoris9061,2056,0.17655642,3/5/24 10:00,
605397,2088662,Convex Optimization I,364A,EE,10339,499707,MahdiSoltanolkotabi,0,MahdiSoltanolkotabi,499707,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/605397-EE364A/,17,Stanford University,3,Spring,1,2014,2088662,8881193,".LECTURESONMODERN CONVEX OPTIMIZATIONAharon Ben-Tal and Arkadi NemirovskiThe William Davidson Faculty of Industrial Engineering &amp; Management,Technion Israel Institute of Technology, abental@ie.technion.ac.ilhttp:/ie.technion.ac.il/Home/Users/morbt0",2/23/14 3:54,541,1eba67b7aeb353e59d3cb5a75ad8a5aa5e4bf8e4,TRUE,FALSE,https://www.coursehero.com/file/8881193/Aharon-Ben-Tal-Convex-Optimization/,Aharon Ben-Tal - Convex Optimization,644,,Notes,,1.00001E+14,DrRockHare3938,3663,0.175812176,3/5/24 10:00,"Skipped, as unrelevant (other schools, same topic)"
605397,12828199,Convex Optimization,364A,EE,10339,237137,StephenBoyd,0,StephenBoyd,237137,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/605397-EE364A/,17,Stanford University,2,Winter,0,2020,12828199,53454259,"EE364a: Convex Optimization IMarch 14-15, 15-16, or 16-17, 2019S. BoydFinal Exam Solutions1. Fitting a periodic Poisson distribution to data. We model the (random) number oftimes that some type of event occurs in each hour of the day as independent P",1/18/20 23:32,45,5b17b8f83ef5b47559ce65f230ecd50a3d9e767f,TRUE,FALSE,https://www.coursehero.com/file/53454259/final-19-solpdf/,final_19_sol.pdf,237,assessment,Test,Assessment,1.00001E+14,cjohnst5,1508,0.157161804,3/5/24 10:00,"Skipped, as no longer available on CH"
605397,2088663,Convex Optimization I,364A,EE,10339,499708,NealParikh,0,NealParikh,499708,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/605397-EE364A/,17,Stanford University,3,Spring,1,2014,2088663,10423267,"EE364a, Winter 2013-14Prof. S. BoydEE364a Homework 2 solutions3.2 Level sets of convex, concave, quasiconvex, and quasiconcave functions. Some level setsof a function f are shown below. The curve labeled 1 shows cfw_x | f (x) = 1, etc.321Could f b",12/8/14 19:10,9,3872e9b8a9fb463b91e182850162e14d70c331ea,TRUE,FALSE,https://www.coursehero.com/file/10423267/hw2sol/,hw2sol,389,homework,Assignment,Homework Help,1.00001E+14,AshaC05,3375,0.115259259,3/5/24 10:00,"Second round picked, as only 3 cat have good doc"
605397,2088663,Convex Optimization I,364A,EE,10339,499708,NealParikh,0,NealParikh,499708,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/605397-EE364A/,17,Stanford University,3,Spring,1,2014,2088663,10423270,"EE364a, Winter 2013-14Prof. S. BoydEE364a Homework 3 solutions3.36 Derive the conjugates of the following functions.(a) Max function. f (x) = maxi=1,.,n xi on Rn .Solution. We will show thatf (y) =0 if y 0, 1T y = 1 otherwise.We rst verify the do",12/8/14 19:10,16,63a8df4c5882499a62af4d9e1f897d7ee15ee477,TRUE,FALSE,https://www.coursehero.com/file/10423270/hw3sol/,hw3sol,329,homework,Assignment,Homework Help,1.00001E+14,AshaC05,3375,0.097481481,3/5/24 10:00,
605397,2088663,Convex Optimization I,364A,EE,10339,499708,NealParikh,0,NealParikh,499708,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/605397-EE364A/,17,Stanford University,3,Spring,1,2014,2088663,38321633,"EE364a, Winter 2018-19Prof. S. BoydEE364a Homework 5 solutions5.17 Robust linear programming with polyhedral uncertainty. Consider the robust LPminimize cT xsubject to supaPi aT x  bi ,i = 1, . . . , m,with variable x  Rn , where Pi = {a | Ci a ",2/26/19 3:54,35,2cf6ae6f7cdc5fd805e5e5af01328e38d3e447bb,TRUE,FALSE,https://www.coursehero.com/file/38321633/2019-hw5solpdf/,2019_hw5sol.pdf,140,homework,Assignment,Homework Help,1.00001E+14,MateSpider2382,1834,0.076335878,3/5/24 10:00,
605397,2088663,Convex Optimization I,364A,EE,10339,499708,NealParikh,0,NealParikh,499708,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/605397-EE364A/,17,Stanford University,3,Spring,1,2014,2088663,38321694,"EE364a, Winter 2018-19Prof. S. BoydEE364a Homework 4 solutions5.1 A simple example. Consider the optimization problemminimize x2 + 1subject to (x  2)(x  4)  0,with variable x  R.(a) Analysis of primal problem. Give the feasible set, the optimal",2/26/19 3:54,17,3d7d5798f44e775b379f629a9c88076d64ce761c,TRUE,FALSE,https://www.coursehero.com/file/38321694/2019-hw4solpdf/,2019_hw4sol.pdf,139,homework,Assignment,Homework Help,1.00001E+14,MateSpider2382,1834,0.075790622,3/5/24 10:00,
605397,1562273,CONVEX OPTIMIZATION I,364A,EE,10339,141478,"BOYD,S",0,"BOYD,S",141478,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/605397-EE364A/,17,Stanford University,2,Winter,1,2013,1562273,7498453,Convex Optimization Boyd &amp; Vandenberghe5. Duality Lagrange dual problem weak and strong duality geometric interpretation optimality conditions perturbation and sensitivity analysis examples generalized inequalities51Lagrangianstandard form prob,2/7/13 22:59,30,bb06faa4e93fea689fcd7f14ed41be74030f4154,FALSE,FALSE,https://www.coursehero.com/file/7498453/duality/,duality,293,notes,Slides,Notes,1.00001E+14,doublestick,4044,0.072453017,3/5/24 10:00,
