course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
685151,4328431,Introduction to VLSI Systems,271,EE,10339,1245,,0,,1245,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/685151-EE271/,17,Stanford University,1,Fall,0,2013,4328431,10267341,"EE271 Project Description1IntroductionFor the EE271 class project you are going to work on a micropolygon rasterization unit.If you have no idea of what a micropolygon or rasterization is, dont panic (yet). We willexplain both of these terms in the d",11/10/14 22:47,35,5afa2c00437655745196b16a7d3654a047a8c6f2,FALSE,FALSE,https://www.coursehero.com/file/10267341/ee271-Proj-Desc/,ee271_Proj_Desc,158,notes,Assignment,Notes,1.00001E+14,NicholasS25,3403,0.046429621,3/5/24 10:00,
685151,4470661,Introduction to VLSI Systems,271,EE,10339,960975,Igormarkov,0,Igormarkov,960975,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/685151-EE271/,17,Stanford University,1,Fall,0,2015,4470661,11204470,"EE271 - Markov - Fall 2014EE271 Problem Set 4For all the problems, please use the following values where needed (based on 45nm tech.) = 0.0225 m (half the technology min gate length)Rsqp = 26 kOhm/squareRsqn = 13 kOhm/squareCgate = 1.2 fF per m of W",4/15/15 14:59,5,c7f58307ea057dc01db3fb8cb2475806ed7a5a82,TRUE,FALSE,https://www.coursehero.com/file/11204470/HW4-Q/,HW4_Q,99,homework,Assignment,Homework Help,1.00001E+14,EarlResolveSeaLion1430,3247,0.030489683,3/5/24 10:00,
685151,4328431,Introduction to VLSI Systems,271,EE,10339,1245,,0,,1245,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/685151-EE271/,17,Stanford University,1,Fall,0,2013,4328431,10267362,"EE271 Horowitz - Fall 2013EE271 Problem Set 10. Stanford Programming Environment &amp; Customer Designer Tutorial (10)In EE271, we will use Customer Designer, which is a layout tool from Synopsys. It is alreadyinstalled on the Stanford server for the clas",11/10/14 22:47,4,0585b3abd1d1f1ebf46584156fa3d4aed610dd63,TRUE,FALSE,https://www.coursehero.com/file/10267362/HW12014/,HW1+2014,84,homework,Assignment,Homework Help,1.00001E+14,NicholasS25,3403,0.024684102,3/5/24 10:00,"Second round picked, as only 3 cat"
685151,1621487,Introduction to VLSI Systems,271,EE,10339,352354,OFER,0,OFER,352354,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/685151-EE271/,17,Stanford University,1,Fall,1,2012,1621487,7992358,Lecture 9RTL VerificationOfer ShachamStanford Universityshacham@alumni.stanford.edu /shacham@stanford.eduCopyright 2012 by Ofer ShachamOS 2012EE271 - Introduction to VLSI Systems1Recommended ReadingSystemVerilog Language Reference Manual (LRM),6/28/13 2:44,86,c92d201b00f65a868657d9b8034e36f6c33028cc,TRUE,FALSE,https://www.coursehero.com/file/7992358/ee27112lect09verification/,ee271.12.lect09.verification,94,notes,Slides,Notes,1.00001E+14,xguo1234,3903,0.024084038,3/5/24 10:00,"Second round picked, as only 3 cat"
685151,1562237,Introduction to VLSI Systems,271,EE,10339,352354,OFER,0,OFER,352354,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/685151-EE271/,17,Stanford University,0,,1,2012,1562237,7498307,"EE271 Project DescriptionFall 20111IntroductionFor the EE271 course project you are going to work with a SystemVerilog implementation of amicropolygon rasterization unit. If you have no idea of what a micropolygon or rasterizationis, dont panic (yet",2/7/13 21:55,35,d98ab4fef18bff0e7378241866cedaa2f72c4145,FALSE,FALSE,https://www.coursehero.com/file/7498307/ee271-Proj-Desc/,ee271_Proj_Desc,95,notes,Notes,Notes,1.00001E+14,doublestick,4044,0.023491592,3/5/24 10:00,
685151,4328431,Introduction to VLSI Systems,271,EE,10339,1245,,0,,1245,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/685151-EE271/,17,Stanford University,1,Fall,0,2013,4328431,10267360,"EE271 Horowitz Fall 2013EE271 Problem Set 2For this set of homework, please use the values below where needed. = 0.0225 mRsqp = 24 k/squareRsqn = 12 k/squareCgate = 1.2 fF per m of WCd = 1.2 fF per m of W (diffusion capacitance)Cwire = 0.3 fF per ",11/10/14 22:47,7,5f00fadf07baaf77cb13b3bd384c0d29017aba44,TRUE,FALSE,https://www.coursehero.com/file/10267360/HW2/,HW2,79,homework,Assignment,Homework Help,1.00001E+14,NicholasS25,3403,0.02321481,3/5/24 10:00,
685151,4328431,Introduction to VLSI Systems,271,EE,10339,1245,,0,,1245,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/685151-EE271/,17,Stanford University,1,Fall,0,2013,4328431,18003960,"EE271Introduction to VLSI SystemsAzita EmamiComputer Systems LaboratoryStanford Universityazita@stanford.eduCoordinator: Prof. Mark HorowitzMAH, AENEE 271 Lecture 11Lecture NotesThe lecture notes are the principle reference material that youwi",11/27/16 7:47,27,188726fba41c9d06504e90eed028a98470c8c2c7,TRUE,FALSE,https://www.coursehero.com/file/18003960/lect01/,lect.01,61,notes,Notes,Notes,1.00001E+14,tonyyyy69,2655,0.022975518,3/5/24 10:00,
685151,4328431,Introduction to VLSI Systems,271,EE,10339,1245,,0,,1245,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/685151-EE271/,17,Stanford University,1,Fall,0,2013,4328431,10267372,"EE271 Horowitz - Fall 2013EE271 Problem Set 3 SolutionFor all the problems, please use the following values where needed (based on 45nm tech.)- = 0.025 m (half the technology min gate length)- Rsqp = 24 kOhm/square- Rsqn = 12kOhm/square- Cgate = 1.2",11/10/14 22:47,15,4ea85c0c3884c9d9caff5d7002dfd76d5599b96a,TRUE,FALSE,https://www.coursehero.com/file/10267372/HW3-sol2013-update/,HW3_sol+2013_update,78,notes,Assignment,Notes,1.00001E+14,NicholasS25,3403,0.022920952,3/5/24 10:00,
685151,5087035,Introduction to VLSI Systems,271,EE,10339,1245,,0,,1245,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/685151-EE271/,17,Stanford University,3,Spring,0,2016,5087035,13716262,"EE271Introduction to VLSI DesignBinh Q. LeStanford Universitybinh@stanford.eduCopyright 2016 by Binh Le,With significant contributions from Subhasish Mitra, Mark Horowitz, Igor Markov, Don Stark, and Azita EmamiBL1Notes on the Lecture NotesThe l",3/14/16 13:06,51,ca1deff617bb2a1a584dd44b9b98383c501c0f91,TRUE,FALSE,https://www.coursehero.com/file/13716262/ee27116lect1Introv6/,ee271.16.lect1.Intro.v6,64,notes,Slides,Notes,1.00001E+14,xingyuliu,2913,0.021970477,3/5/24 10:00,
685151,4371234,Introduction to VLSI Systems,271,EE,10339,960975,Igormarkov,0,Igormarkov,960975,17,,https://www.coursehero.com/sitemap/schools/17-Stanford-University/courses/685151-EE271/,17,Stanford University,1,Fall,0,2014,4371234,10553506,"IBM T. J. Watson ResearchNameBusiness Unit or Product CenterTechnology Optimization for HighEnergy-Efficiency ComputationDavid J. Frank, Leland ChangBased on IEDM 2012 Short CourseOutlineTechnology scaling limits and energy efficiency The need for",1/13/15 11:45,61,4f72ba5210ef83174e2dbb04d1ab0899895976ce,TRUE,FALSE,https://www.coursehero.com/file/10553506/ee271lect09TechnologyOptimiz-1x/,ee271.lect09.TechnologyOptimiz-1x,68,notes,Slides,Notes,1156296118,1156296118_ch,3339,0.020365379,3/5/24 10:00,
