course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,final_date,diff_days,avg_views
1737863,28487488,Circuits 1,202,EEE,149003,1098621,Aberle,0,Aberle,1098621,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1737863-EEE202/,4361,Arizona State University,3,Spring,1,2023,28487488,190789817,Name:EEE 202 Lab 8 Data SheetDesign ProjectPart 1 (15 points): Voltage Divider DesignWhat do you think the purpose of the diode rectifier is in this design?It prevents the current to flow in the wrong direction especially when the designer makes a mi,2/10/23 4:31,9,56880d798b2325a79a8be3077bf2f875daf23fc4,TRUE,FALSE,https://www.coursehero.com/file/190789817/EEE-202-Lab-8-Data-Sheetdocx/,EEE 202 Lab 8 Data Sheet.docx,244,,Lab,,1.00E+14,lilinella,3/5/24 10:00,389,0.627249357
240868,240868,Circuits 1,202,EEE,365825,1902552,cihan,0,cihan,1902552,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/240868-EEE202/,4361,Arizona State University,1,Fall,1,2006,240868,32463986,LECTURE NOTES ON 8085 MICROPROCESSORMr. PINAKI SATPATHYCHAPTER: 11.1 History of microprocessor:The invention of the transistor in 1947 was a significant development in the world of technology. It could perform thefunction of a large component used in ,8/11/18 5:45,66,85295976e35d50b7f37724d4caed46661b91a734,TRUE,FALSE,https://www.coursehero.com/file/32463986/Pinaki-Microprocessor846806128pdf/,Pinaki_Microprocessor846806128.pdf,917,notes,Notes,Notes,1.00E+14,HighnessDangerLeopard8609,3/5/24 10:00,2033,0.45105755
240868,4259998,Circuits 1,202,EEE,365825,1098621,Aberle,0,Aberle,1098621,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/240868-EEE202/,4361,Arizona State University,1,Fall,1,2014,4259998,17630034,"EEE 202Lab 1: Introduction to LTSPICE SimulationInstructions. This document comprises the lab manual for Lab 1: Introduction toLTSPICE Simulation. Complete the pre-lab exercises, perform the lab experiment,record your results, and prepare your lab rep",11/9/16 16:12,12,624afc8178f6e4341f243580973ba5360ec0c08a,TRUE,FALSE,https://www.coursehero.com/file/17630034/Lab13/,Lab1(3),1101,lab,Lab,Lab,1.00E+14,SE-245,3/5/24 10:00,2673,0.411896745
240868,4259998,Circuits 1,202,EEE,365825,1098621,Aberle,0,Aberle,1098621,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/240868-EEE202/,4361,Arizona State University,1,Fall,1,2014,4259998,17630032,"EEE 202Lab 5: 1st Order RC and RL Circuits in Time DomainInstructions. This document comprises the lab manual for Lab 5: 1st Order RC andRL Circuits in Time Domain. Complete the pre-lab exercises, perform the labexperiment, record your results, and pr",11/9/16 16:17,9,7423eecd39c19a39330bde69e370c10a1c0a088b,TRUE,FALSE,https://www.coursehero.com/file/17630032/Lab51/,Lab5(1),958,lab,Lab,Lab,1.00E+14,SE-245,3/5/24 10:00,2673,0.358398803
240868,9827051,,202,EEE,365825,351620,,0,,351620,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/240868-EEE202/,4361,Arizona State University,1,Fall,1,2019,9827051,18097044,"EEE 202 Final Practice ExamPlease note your final exam questions will be from modified quiz questions and/or back of thechapter problems. Keep in mind that my goal here, in the question below, is to teach you thetechniques of circuit analysis and how t",11/30/16 20:37,10,e24d3eb5fa678e5da0b7ec97ac88bbd7fda40754,TRUE,FALSE,https://www.coursehero.com/file/18097044/EEE-202-Practice-Final-Exam2/,EEE 202 Practice Final Exam(2),894,test_prep,Test,Test prep,1.00E+14,JEL777,3/5/24 10:00,2652,0.337104072
240868,4259998,Circuits 1,202,EEE,365825,1098621,Aberle,0,Aberle,1098621,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/240868-EEE202/,4361,Arizona State University,1,Fall,1,2014,4259998,33069273,Laplace transform pairs:Laplace transform properties:,9/11/18 23:58,2,f68f83bb96c5dcd3d6746ce80cf2c4bb3c5b9522,TRUE,FALSE,https://www.coursehero.com/file/33069273/EEE-202-Final-Exam-Cheat-Sheetdocx/,EEE 202 Final Exam Cheat Sheet.docx,576,test_prep,Notes,Test prep,1.00E+14,heysam000,3/5/24 10:00,2002,0.287712288
1737863,32762368,,202,EEE,149003,1821500,vasileska,0,vasileska,1821500,168,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1737863-EEE202/,4361,Arizona State University,1,Fall,1,2023,32762368,212645553,Name: _EEE 202 Lab 6 Data SheetAC AnalysisPart 1 (15 pts): Prelab Calculations and LTSpice Simulation WorkQuestion 1 - Resistive CircuitsBuild this circuit in LTspice and run a Transient Analysis (.tran) for 10ms:Include a screenshot of the LTSpice ,9/22/23 12:47,10,9157bc8587e85831e22c43ab6514a706eff27b62,TRUE,FALSE,https://www.coursehero.com/file/212645553/EEE-202-Lab-6-AC-and-Transient-Analysis-DATA-SHEET-Onlinedocx/,EEE 202 Lab 6 AC and Transient Analysis DATA SHEET Online.docx,46,lab,Other,Lab,1.00E+14,uniform375,3/5/24 10:00,165,0.278787879
240868,4259998,Circuits 1,202,EEE,365825,1098621,Aberle,0,Aberle,1098621,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/240868-EEE202/,4361,Arizona State University,1,Fall,1,2014,4259998,17630031,"EEE 202Lab 6: AC MeasurementsInstructions. This document comprises the lab manual for Lab 6: AC Measurements.Complete the pre-lab exercises, perform the lab experiment, record your results, andprepare your lab report by following the instructions cont",11/9/16 16:17,12,7f4bb86d23784369985f2e1639c90e7720b1f227,TRUE,FALSE,https://www.coursehero.com/file/17630031/Lab61/,Lab6(1),729,lab,Lab,Lab,1.00E+14,SE-245,3/5/24 10:00,2673,0.272727273
240868,240868,Circuits 1,202,EEE,365825,1902552,cihan,0,cihan,1902552,4361,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/240868-EEE202/,4361,Arizona State University,1,Fall,1,2006,240868,32538337,"6/15/2018How many machine cycles and T-states will be required to execute the LHLD instruction? - QuoraAsk New QuestionSearch for questions, people, and topicsQuora uses cookies to improve your experience. Read moreMicroprocessorsSign InRelated Que",8/11/18 5:44,3,02393d889110ac5af5591e3a08b7949d9e5852e7,TRUE,FALSE,https://www.coursehero.com/file/32538337/How-many-machine-cycles-and-T-states-will-be-required-to-execute-the-LHLD-instruction-Quorapdf/,How many machine cycles and T-states will be required to execute the LHLD instruction_ - Quora.pdf,535,notes,Assignment,Notes,1.00E+14,HighnessDangerLeopard8609,3/5/24 10:00,2033,0.263157895
1737863,33274536,202,202,EEE,149003,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/4361-Arizona-State-University/courses/1737863-EEE202/,4361,Arizona State University,1,Fall,1,2023,33274536,214964811,Name:EEE 202 Lab 6 Data SheetAC AnalysisPart 1 (15 pts): Prelab Calculations and LTSpice Simulation WorkQuestion 1 - Resistive CircuitsBuild this circuit in LTspice and run a Transient Analysis (.tran) for 10ms:Include a screenshot of the LTSpice ci,10/16/23 15:00,19,c126a4dd80adc143937d611f4ae92791842b2e50,TRUE,FALSE,https://www.coursehero.com/file/214964811/EEE-202-Lab-6-AC-and-Transient-Analysis-DATA-SHEET-Onlinepdf/,EEE 202 Lab 6 AC and Transient Analysis DATA SHEET Online.pdf,37,,Other,,1.00E+14,MateWorld4934,3/5/24 10:00,141,0.262411348
