course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
330865,1387959,Basic Curcuits,220,ECE,1062,237207,Haines,0,Haines,237207,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/330865-ECE220/,164,University Of Arizona,3,Spring,1,2010,1387959,5996690,Lab 3 Report: FSM for 4-bit Up/Down Counter Student Information: Jonathan Sooter jbsooter@gmail.com Partner: Corey Davis Lab Purpose: The purpose of this lab was to create a Finite State Machine that counts either up or down every second depending on the ,10/27/10 13:45,9,88a509cfbb36a4083a9b1c6fc112241e5d402db2,FALSE,FALSE,https://www.coursehero.com/file/5996690/Lab-3-Report/,Lab 3 Report,725,notes,Lab,Notes,1.00E+14,ElderDangerWildcat9528,4878,0.148626486,3/5/24 10:00,
330865,5008591,Basic Circuits,220,ECE,1062,122623,,0,,122623,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/330865-ECE220/,164,University Of Arizona,3,Spring,0,2016,5008591,13420157,"NOTES ON SINGLE PHASE A.C. CIRCUITS1.0 GENERATION OF ALTERNATING VOLTAGE AND CURRENTWhen an electrical conductor moves in such a way that it cuts magnetic lines of force,collectively called magnetic flux, an electrical voltage is generate, the value of",2/17/16 23:33,48,aab036e02ce14c8e43979a53ee0e82e9d49ab6c5,TRUE,FALSE,https://www.coursehero.com/file/13420157/NOTES-ON-SINGLE-PHASE-A-C-CIRCUITS/,NOTES ON SINGLE PHASE A C CIRCUITS,363,notes,Notes,Notes,1.00E+14,ashok592000,2939,0.123511398,3/5/24 10:00,selected on round 2
330865,3647259,Basic Circuits,220,ECE,1062,80017,STAFF,0,STAFF,80017,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/330865-ECE220/,164,University Of Arizona,3,Spring,1,2014,3647259,49515839,"ECE 220 Laboratory 3Thevenin Equivalent Circuits, Constant Current Source, and Inverting AmplifierMichael W. MarcellinPlease follow all rules, procedures and report requirements as described at the beginning of thedocument entitled ECE 220 Laboratory ",10/30/19 20:47,9,c1a5081840785999cdc984d5bf1d7bf391f0c6f6,FALSE,FALSE,https://www.coursehero.com/file/49515839/Lab3-20180810-3pdf/,Lab3-20180810 (3).pdf,63,lab,Lab,Lab,1.00E+14,Ahmedalrr,1588,0.039672544,3/5/24 10:00,
330865,3647259,Basic Circuits,220,ECE,1062,80017,STAFF,0,STAFF,80017,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/330865-ECE220/,164,University Of Arizona,3,Spring,1,2014,3647259,49515599,"ECE 220 Laboratory 2 Mesh and Node Analysis, AC Sources, and d'Arsonval Meters Michael W. Marcellin Please follow all rules, procedures and report requirements as described at the beginning of the document entitled ECE 220 Laboratory 1. Always wear y",10/30/19 20:47,12,372934a0752c5550421e58cc27eb22343305b76a,TRUE,FALSE,https://www.coursehero.com/file/49515599/Lab2-20180928-3pdf/,Lab2-20180928 (3).pdf,56,lab,Notes,Lab,1.00E+14,Ahmedalrr,1588,0.035264484,3/5/24 10:00,
330865,5008591,Basic Circuits,220,ECE,1062,122623,,0,,122623,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/330865-ECE220/,164,University Of Arizona,3,Spring,0,2016,5008591,34379281,"ECE 220: Lab 1 ReportLab Part 2 (Wheatstone Bridge):The Wheatstone bridge is a configuration of resistors in which, when balanced, the voltage dropacross the middle resistor will always be zero regardless of its value or the voltage supplied to the cir",10/17/18 0:08,4,94664801e06d1ed620e07b25e5dedf5ab24e8972,FALSE,FALSE,https://www.coursehero.com/file/34379281/LabReport1docx/,LabReport1.docx,69,lab,Lab,Lab,1.00E+14,ProfKouprey4236,1966,0.035096643,3/5/24 10:00,
330865,3647259,Basic Circuits,220,ECE,1062,80017,STAFF,0,STAFF,80017,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/330865-ECE220/,164,University Of Arizona,3,Spring,1,2014,3647259,133749702,"Color: IvoryUniversity of ArizonaDepartment of Electrical &amp; Computer EngineeringECE 220 Basic CircuitsExamination 2March 13, 2018Closed book/notes, calculators allowed up to level of TI89, TI Inspire CAS, or HP50.Part I: 6 questionsPart II: 6 ques",3/4/22 19:15,11,323453ef2cfb49833729172a6a91dca0d73c8e1d,TRUE,FALSE,https://www.coursehero.com/file/133749702/ECE220-Practice-Exam2-S18pdf/,ECE220_Practice_Exam2_S18.pdf,25,,Test,,1.00E+14,astropastrami,732,0.034153005,3/5/24 10:00,
330865,1387959,Basic Curcuits,220,ECE,1062,237207,Haines,0,Haines,237207,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/330865-ECE220/,164,University Of Arizona,3,Spring,1,2010,1387959,5996677,Verilog for Digital DesignChapter 3: Sequential Logic DesignVerilog for Digital Design Copyright 2007 Frank Vahid and Roman Lysecky1Register BehaviorVerilog for Digital Design Copyright 2007 Frank Vahid and Roman Lysecky2Register Behavior Sequenti,10/27/10 13:44,54,a0ef8e1ddb11d31dba2f347102266973e340adea,TRUE,FALSE,https://www.coursehero.com/file/5996677/7-Verilog-Chapter-3-X/,7. Verilog Chapter 3 X,140,notes,Slides,Notes,1.00E+14,ElderDangerWildcat9528,4878,0.028700287,3/5/24 10:00,
330865,1387959,Basic Curcuits,220,ECE,1062,237207,Haines,0,Haines,237207,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/330865-ECE220/,164,University Of Arizona,3,Spring,1,2010,1387959,5996666,"BASICELECTRICCIRCUITS BASICELECTRICCIRCUITSGeorgeHaines,InstructorPimaCommunityCollege Chapter6.16.5Today Today6.1TheInductor 6.2TheCapacitor6.3SeriesParallelCombinationsofInductanceandCapacitance 6.4MutualInductance 6.5ACloserLookatMutualInductance",10/27/10 13:44,40,4ccb823bdc125f65b1d66447580cd9685ffe0e4f,TRUE,FALSE,https://www.coursehero.com/file/5996666/12-ENG-282-ch6-X/,12. ENG 282 ch6 X,138,notes,Slides,Notes,1.00E+14,ElderDangerWildcat9528,4878,0.028290283,3/5/24 10:00,
330865,1387959,Basic Curcuits,220,ECE,1062,237207,Haines,0,Haines,237207,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/330865-ECE220/,164,University Of Arizona,3,Spring,1,2010,1387959,5996681,Verilog for Digital DesignChapter 4: Datapath ComponentsVerilog for Digital Design Copyright 2007 Frank Vahid and Roman Lysecky1Multifunction Register BehaviorVerilog for Digital Design Copyright 2007 Frank Vahid and Roman Lysecky2Multifunction Reg,10/27/10 13:44,53,b615b588d48e4551d3b5832f05384854ba430086,TRUE,FALSE,https://www.coursehero.com/file/5996681/11-Verilog-Chpt-4/,11. Verilog Chpt 4,125,notes,Slides,Notes,1.00E+14,ElderDangerWildcat9528,4878,0.025625256,3/5/24 10:00,
330865,3647259,Basic Circuits,220,ECE,1062,80017,STAFF,0,STAFF,80017,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/330865-ECE220/,164,University Of Arizona,3,Spring,1,2014,3647259,49515680,"ECE 220 Laboratory 4 Volt Meter, Comparators, and Timer Michael W. Marcellin Please follow all rules, procedures and report requirements as described at the beginning of the document entitled ECE 220 Laboratory 1. Always wear your safety glasses when",10/30/19 20:47,13,58dfd7577b700b1f9cccdf605c5ca42012705711,TRUE,FALSE,https://www.coursehero.com/file/49515680/Lab4-20190327-1pdf/,Lab4-20190327 (1).pdf,40,lab,Notes,Lab,1.00E+14,Ahmedalrr,1588,0.025188917,3/5/24 10:00,
