course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
239450,4249659,Computer Programming for Engineering Applications,175,ECE,1062,85650,Grubbs,0,Grubbs,85650,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/239450-ECE175/,164,University Of Arizona,3,Spring,0,2014,4249659,16427891,"Completethefunctiondefinitiontoprintfiveasterisks*whencalledonce(doNOTprintanewline).Outputforsampleprogram:5.2ParametersProgrammerscaninfluenceafunction'sbehaviorviaaninputtothefunctionknownasaparameter.Forexample,afaceprintingfunctionmighthaveaninpu",9/30/16 11:14,13,79966414d82aa60d0d27e97f6370d93690ba0f40,TRUE,FALSE,https://www.coursehero.com/file/16427891/Notes-5/,Notes 5,1723,notes,Notes,Notes,1.00E+14,trinhtattran,2713,0.635090306,3/5/24 10:00,cannot read
239450,4249659,Computer Programming for Engineering Applications,175,ECE,1062,85650,Grubbs,0,Grubbs,85650,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/239450-ECE175/,164,University Of Arizona,3,Spring,0,2014,4249659,16487717,"10.1ThemallocandfreefunctionsSometimesmemoryshouldbeallocatedwhileaprogramisrunningandshouldpersistindependentlyofanyparticularfunction.Themalloc()functioncarriesoutsuchmemoryallocation.malloc()isafunctiondefinedwithinthestandardlibrary,whichcanbeused",10/3/16 0:07,32,55bbe900cc8e1be18d483bacc2dcc3da01ad7ece,TRUE,FALSE,https://www.coursehero.com/file/16487717/Notes-10/,Notes 10,1605,notes,Notes,Notes,1.00E+14,trinhtattran,2710,0.592250923,3/5/24 10:00,
239450,4249659,Computer Programming for Engineering Applications,175,ECE,1062,85650,Grubbs,0,Grubbs,85650,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/239450-ECE175/,164,University Of Arizona,3,Spring,0,2014,4249659,18051973,"ECE 175Midterm Exam #1:Student name:_ Solution _Lab session (Date and Time):_1. Only open notes (print out) and calculator2. No computer and smart/cell phone is allowed.3. To receive partial credit, show all your computation steps clearly.Where t",11/28/16 23:52,7,058ba8002143a41459450cb637806e903ed75e7d,TRUE,FALSE,https://www.coursehero.com/file/18051973/Practice-Midterm1-exam-wSolution/,Practice_Midterm1_exam_wSolution,586,test_prep,Test,Test prep,1.00E+14,pribonic,2654,0.220798794,3/5/24 10:00,
239450,3647400,Computer Programming for Engineering Applications,175,ECE,1062,804527,MichaelMarefat,0,MichaelMarefat,804527,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/239450-ECE175/,164,University Of Arizona,3,Spring,1,2014,3647400,12633721,"ECE 175: Computer Programming for Engineering ApplicationsPage 1 of 8Midterm 2Tuesday, November 6Duration: 75 minutesMaximum Points: 100 (Written: 55 and Practical: 45)Name:_1. The exam consists of 8 pages total. Make sure you have 6 pages2. This ",11/11/15 0:53,8,596934edf435c6c3149ca8e200061ceac16aa403,TRUE,FALSE,https://www.coursehero.com/file/12633721/Midterm2-Example/,Midterm+2_Example,361,test_prep,Test,Test prep,1.00E+14,almarzooqi7,3037,0.118867303,3/5/24 10:00,
239450,3647400,Computer Programming for Engineering Applications,175,ECE,1062,804527,MichaelMarefat,0,MichaelMarefat,804527,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/239450-ECE175/,164,University Of Arizona,3,Spring,1,2014,3647400,50645338,"ECE 175: Computer Programming for Engineering ApplicationsFinal Project: HeartsDue Date: Monday December 9, 2019 at 1.00 pm, via D2L dropboxAdministrative details:1.1 Groups:The project is to be worked in a team of two students (maximum). Team member",11/18/19 16:59,14,c1024da588d7e76a216100dba22bc4deb342a6f2,TRUE,FALSE,https://www.coursehero.com/file/50645338/ECE175-FinalProject-Fall2019-wRubrics-1pdf/,ECE175_FinalProject_Fall2019_wRubrics (1).pdf,146,,Notes,,1.00E+14,MinisterKangaroo12073,1569,0.0930529,3/5/24 10:00,
239450,4249659,Computer Programming for Engineering Applications,175,ECE,1062,85650,Grubbs,0,Grubbs,85650,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/239450-ECE175/,164,University Of Arizona,3,Spring,0,2014,4249659,27052222,"ECE 175/ Fall 2017Midterm Exam #2 (Version 2): Tuesday November 14, 2017 (12.30 1.45 PM)Student First Name _ Last Name _Lab session (check one):_Wed 2 4.50_Wed 5 7.50_Thurs 2 4.50_Thurs 5 7.50_Fri 8 10.50_Fri 1 3.501. Only open notes (print out)",12/4/17 21:25,8,74bec94b515a252dd91acd8b796f5482349f5f9c,TRUE,FALSE,https://www.coursehero.com/file/27052222/ECE175-Midterm2-V2-SolutionPostedpdf/,ECE175_Midterm2_V2_SolutionPosted.pdf,204,test_prep,Test,Test prep,1.00E+14,arwaalrabeah,2283,0.08935611,3/5/24 10:00,
239450,4249659,Computer Programming for Engineering Applications,175,ECE,1062,85650,Grubbs,0,Grubbs,85650,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/239450-ECE175/,164,University Of Arizona,3,Spring,0,2014,4249659,18051985,Computer Programming forEngineering ApplicationsECE 175Intro to ProgrammingLecture Set OverviewComponents of a computer program (in C)Simple data types Declaration and AssignmentArithmetic expressions and precedence rulesInput/Output constructs11,11/28/16 23:53,42,d79382f48134ecb22fdafca839cebaab2e4fedf4,TRUE,FALSE,https://www.coursehero.com/file/18051985/02-data-types/,02_data_types,152,notes,Slides,Notes,1.00E+14,pribonic,2654,0.057272042,3/5/24 10:00,
239450,4249659,Computer Programming for Engineering Applications,175,ECE,1062,85650,Grubbs,0,Grubbs,85650,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/239450-ECE175/,164,University Of Arizona,3,Spring,0,2014,4249659,17795576,"LAB 6: Thursday October 15, 2015Program 1:Develop a C program that declares a double x, an int y, and a float z. Declare three pointers that point to each ofthe three variables.a) Initialize x, y, z to values 1.0, 2, and 3.0, respectively, using the p",11/15/16 22:43,3,e4e0550a421bd42efccefe474c21393dabb3b061,TRUE,FALSE,https://www.coursehero.com/file/17795576/LAB-6-code/,LAB 6 code ,149,,Lab,,1.00E+14,dfmc18,2667,0.055868016,3/5/24 10:00,
239450,4249659,Computer Programming for Engineering Applications,175,ECE,1062,85650,Grubbs,0,Grubbs,85650,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/239450-ECE175/,164,University Of Arizona,3,Spring,0,2014,4249659,58343614,"ECE 175/Spring 2019Midterm Exam #2 (Version 2): Tuesday April 16th, 2019 (5 - 6.15 PM)Lecture section 2First Name _ Last Name _SOLUTION_Lab session (check one):_Wed 11 - 1.50_Wed 2 - 4.50_Thurs 11 - 1.50_Thurs 2 - 4.50_Fri 10 - 12.50_Fri 1 - 3.5",3/29/20 21:07,6,9cd8475e566c2d2a206a0c191dbfd6a5f78aa670,TRUE,FALSE,https://www.coursehero.com/file/58343614/ECE175-Midterm2-Spring19-V2-SOLUTIONpdf/,ECE175_Midterm2_Spring19_V2_SOLUTION.pdf,76,,Test,,1.00E+14,UltraOwl58,1437,0.052887961,3/5/24 10:00,
239450,3647400,Computer Programming for Engineering Applications,175,ECE,1062,804527,MichaelMarefat,0,MichaelMarefat,804527,164,,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/239450-ECE175/,164,University Of Arizona,3,Spring,1,2014,3647400,168531851,"ECE 175: Computer Programming for Engineering ApplicationsFinal Project: Hit me, 31 style!Due Date: Mon., May 4th 2020, 11:59 PM, via D2L dropbox1Administrative Details1.1GroupsYou are allowed to form groups of two, or work individually. If you dec",9/25/22 18:37,5,84ecda90feae98a1a5bfb23fb40c10e1a62ea1c7,FALSE,FALSE,https://www.coursehero.com/file/168531851/ECE175-Final-Projectpdf/,ECE175 Final Project.pdf,26,,Assignment,,1.00E+14,DeanMoon8343,527,0.049335863,3/5/24 10:00,
