course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
360555,2000692,Intro to Object-Oriented Programming,1410,CS,78569,420413,Parker,0,Parker,420413,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/360555-CS1410/,2382,University of Utah,3,Spring,0,2014,2000692,24549675,"After reading Chapter 9 of Java How to Program: Tenth Edition, answer the given questions. The questions areintended to test and reinforce your understanding of key concepts.For each term in the left column, write the letter for the description from the",8/21/17 3:34,5,9c23be3bd888420fc22a63d9c5ba146ab94578d0,TRUE,FALSE,https://www.coursehero.com/file/24549675/InheritanceLabpdf/,InheritanceLab.pdf,282,homework,Assignment,Homework Help,1.00E+14,jp26jp,2388,0.118090452,3/5/24 10:00,
360555,2000692,Intro to Object-Oriented Programming,1410,CS,78569,420413,Parker,0,Parker,420413,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/360555-CS1410/,2382,University of Utah,3,Spring,0,2014,2000692,54655724,"University of UtahSchool of ComputingCS 1410Midterm Exam SolutionOctober 24, 2017The average grade on the midterm was 79, with a high of 100.If you believe that we made a mistake grading your exam, write an explanation of the problem on theblank ba",2/7/20 2:59,9,04968b52cfff99c631d82acc0974c02ba6ee875a,TRUE,FALSE,https://www.coursehero.com/file/54655724/CS-1410-001-Midterm-Solution-Fall-2017pdf/,CS 1410-001 Midterm Solution Fall 2017.pdf,139,,Test,,1.00E+14,ericbanana13,1488,0.093413978,3/5/24 10:00,
360555,2000692,Intro to Object-Oriented Programming,1410,CS,78569,420413,Parker,0,Parker,420413,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/360555-CS1410/,2382,University of Utah,3,Spring,0,2014,2000692,63794105,CS Chapter Three3.1 User-defined method basicsA method is a named list of statements. A method definition consists of the new method's name and ablock of statements. Ex: public static void printPizzaArea() { /*block of statements */ }. A method ca,6/16/20 15:00,19,8667ed6fae810f1d21a7a8c4ab4250de0e08eb5d,TRUE,FALSE,https://www.coursehero.com/file/63794105/CS-Chapter-Three-1docx/,CS Chapter Three (1).docx,90,,Code,,1.00E+14,AmbassadorLarkPerson39,1358,0.066273932,3/5/24 10:00,
360555,2000692,Intro to Object-Oriented Programming,1410,CS,78569,420413,Parker,0,Parker,420413,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/360555-CS1410/,2382,University of Utah,3,Spring,0,2014,2000692,63733087,"2.1 Assignments and VariablesThe type of an expression is a description of what kind of value isproduced when an expression is evaluated. For example, the value of2+35 is 17 and the value of 7-6 is 1, but both of these values areintegers. Thus, 2+35 a",6/16/20 14:51,24,7f58d28984453a1365940f264234b01e2a202e21,TRUE,FALSE,https://www.coursehero.com/file/63733087/CS-Chapter-Twodocx/,CS Chapter Two.docx,83,,Notes,,1.00E+14,AmbassadorLarkPerson39,1358,0.061119293,3/5/24 10:00,
360555,2000692,Intro to Object-Oriented Programming,1410,CS,78569,420413,Parker,0,Parker,420413,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/360555-CS1410/,2382,University of Utah,3,Spring,0,2014,2000692,24549683,"AfterreadingChapter11ExceptionHandling:aDeeperLookofJavaHowtoProgram:10/e,answerthegivenquestions.ThesequestionsareintendedtotestandreinforceyourunderstandingofkeyJavaconcepts._D_ 1.tryblocka)Keywordthatinitiatesanexception._L_ 2.finallyblockb)Displ",8/21/17 3:38,7,24c49a1658781642851138e59c301268474d55c0,TRUE,FALSE,https://www.coursehero.com/file/24549683/ExceptionHandlingLabpdf/,ExceptionHandlingLab.pdf,143,homework,Assignment,Homework Help,1.00E+14,jp26jp,2388,0.059882747,3/5/24 10:00,
360555,2000692,Intro to Object-Oriented Programming,1410,CS,78569,420413,Parker,0,Parker,420413,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/360555-CS1410/,2382,University of Utah,3,Spring,0,2014,2000692,36335730,"CS 1410: Intro to Object-Oriented ProgrammingStudy Guide: Final ExamSpring 2016The final exam will take place on Wednesday, May 4, 10:30a-12:30p in L104 WEB. You are permitted one 8.5 x 11 page of hand-written notes, front and back. The notes may not b",12/10/18 10:20,13,31dd66254a01e53025d5b89079dc1cbaed8ffe1f,TRUE,FALSE,https://www.coursehero.com/file/36335730/StudyGuideFinalpdf/,StudyGuideFinal.pdf,93,test_prep,Test,Test prep,1.00E+14,nathanmilot,1912,0.048640167,3/5/24 10:00,
360555,12310959,Intro to Object-Oriented Programming,1410,CS,78569,420413,Parker,0,Parker,420413,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/360555-CS1410/,2382,University of Utah,3,Spring,0,2020,12310959,62989729,University of UtahSchool of ComputingCS 1410-001/050Fall 2019 SyllabusCourse Staff and ScheduleInstructorLecturesTAsLab 002/051003/052004/053005/054006/055007/056008/057009/058013/062010/059011/060012/061Professor Joseph ZacharyOffice,6/2/20 21:32,8,095c2bf58143c384b6a78cc7b0734a7a6abc9582,FALSE,FALSE,https://www.coursehero.com/file/62989729/CS1410pdf/,CS1410.pdf,63,,Syllabus,,1.00E+14,Shalod615,1372,0.045918367,3/5/24 10:00,
360555,6957697,Object-Oriented Programming,1410,CS,78569,1354382,Peter Jensen,0,Peter Jensen,1354382,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/360555-CS1410/,2382,University of Utah,3,Spring,0,2017,6957697,24262699,"ProjectCheckpoint#1Due Mar29by7pmPoints 100Submitting afileuploadFileTypes jarAvailable untilMar31at7pmThisassignmentwaslockedMar31at7pm.TheTowerDefenseProjectCheckpoint#1Thisassignmentisworth100pointsandisdueonWednesday,March29at7:00PM.Becauseth",7/30/17 18:50,6,f3d0e71871fab904ec34ba0a495eefb094f5ff42,TRUE,FALSE,https://www.coursehero.com/file/24262699/Project-Checkpoint-1pdf/,Project - Checkpoint #1.pdf,109,,Other,,1.00E+14,buggles12,2410,0.045228216,3/5/24 10:00,
360555,2000692,Intro to Object-Oriented Programming,1410,CS,78569,420413,Parker,0,Parker,420413,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/360555-CS1410/,2382,University of Utah,3,Spring,0,2014,2000692,36335835,"CS 1410: Intro to Object-Oriented ProgrammingStudy Guide: Test 2Spring 2016The second test will take place in class on Friday, April 1. The test is closed-book and closed-notes.The test will cover all material presented in Lectures 12-27, Labs 6-10, a",12/10/18 10:20,8,810b2a4c69ae8f4ef388a67c5ac526286a80b05a,TRUE,FALSE,https://www.coursehero.com/file/36335835/StudyGuide2pdf/,StudyGuide2.pdf,85,test_prep,Notes,Test prep,1.00E+14,nathanmilot,1912,0.044456067,3/5/24 10:00,
360555,2000692,Intro to Object-Oriented Programming,1410,CS,78569,420413,Parker,0,Parker,420413,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/360555-CS1410/,2382,University of Utah,3,Spring,0,2014,2000692,9376906,"CS 1410: Introduction toObject-Oriented ProgrammingLecture 19Wrapper classes, final variablesPrimitive vs. reference typesConsider this class definition.public class MyClass cfw_private int number;Which of the following happens at this statement?",5/15/14 19:42,19,837c5eaed3a1d1850eb017cc5d88c444938c33c1,TRUE,FALSE,https://www.coursehero.com/file/9376906/CS-1410-Lecture-19/,CS 1410_Lecture 19,155,notes,Slides,Notes,1.00E+14,maz906,3582,0.043271915,3/5/24 10:00,
