course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
4564087,4564087,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,3,Spring,0,2015,4564087,11843108,ECE 2240 Spring 2015 Laboratory Project 3SpirogravitatorA bsrmcr a The purpose of this lab is to betterunderstand Laplace transform techniques to betterdesign and analyze sinusoids in circuits The idea isto build a secret weapon called a Spirogravita,8/5/15 0:03,9,52bb783ae88087847891fdefa6d1a5367c813e5d,FALSE,FALSE,https://www.coursehero.com/file/11843108/ECE-2240-Lab-3-Spirogravitator/,ECE 2240 - Lab 3 Spirogravitator,452,lab,Lab,Lab,1.00E+14,rustygriggs,3135,0.144178628,3/5/24 10:00,
4564087,4564087,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,3,Spring,0,2015,4564087,11843096,"ECE 2240 Spring 2015 Laboratory Project 2Electromagnetic Projectile LauncherK. Russell Griggs Jr, student of Dr. Neil CotterAbstract 7 In this lab, an electromagnetic launcher isbuilt that works like a coil gun. It is built using ahand wound coil of ",8/5/15 0:03,4,89c990db3c5412b00247fb89514ad9bbd369eca4,FALSE,FALSE,https://www.coursehero.com/file/11843096/ECE-2240-Lab-Project-2-Electromagnetic-Projectile-Launcher/,ECE 2240 - Lab Project 2 Electromagnetic Projectile Launcher,272,lab,Lab,Lab,1.00E+14,rustygriggs,3135,0.08676236,3/5/24 10:00,
4564087,4564087,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,3,Spring,0,2015,4564087,11843109,,8/5/15 0:03,15,9a7f6c2cb2543804e38ef6e774b17548cbd94066,FALSE,FALSE,https://www.coursehero.com/file/11843109/ECE-2240-Lab-1/,ECE 2240 - Lab 1,208,lab,Other,Lab,1.00E+14,rustygriggs,3135,0.066347687,3/5/24 10:00,
4564087,4564087,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,3,Spring,0,2015,4564087,11843111,"@ Rig/{.33lEl: E 2240 Laboratory Project 2: Projectile Launcher ULaboratory Notebook Contents and Grading 'CommunicationWork recorded in notebook (rather than pasted in)Complete information: task descriptions, diagrams, data, reproducible one year l",8/5/15 0:03,12,0fd4e0fd080b4c9190b87b4102c5ef87158f9fe0,FALSE,FALSE,https://www.coursehero.com/file/11843111/ECE-2240-Lab-2/,ECE 2240 - Lab 2,183,lab,Other,Lab,1.00E+14,rustygriggs,3135,0.058373206,3/5/24 10:00,
4564087,4564087,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,3,Spring,0,2015,4564087,11843106,"Lab 1 Report AbstractwdSAbstract In this lab, an amplier circuit built to measure electromyogramswere(EMGS) and View them on an oscilloscope. Electrodes are attached to the biceps and3mthe tiny voltages of 1 mV to 3 mVare measured and amplied by a g",8/5/15 0:03,7,ecf90c84239f8f91e87388f16fc3bdae4d68f95c,FALSE,FALSE,https://www.coursehero.com/file/11843106/ECE-2240-Lab-Report-1/,ECE 2240 - Lab Report 1,163,lab,Other,Lab,1.00E+14,rustygriggs,3135,0.05199362,3/5/24 10:00,
4564087,4718142,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,1,Fall,0,2015,4718142,12501343,"2240Laboratory Project 2:Electromagnetic Projectile LauncherK. Durney and N. E. CotterElectrical and Computer Engineering DepartmentUniversity of UtahSalt Lake City, UT 84112Abstract-You will build a electromagnetic paperclip launcher consisting of",10/28/15 21:03,5,08cb1055212664eb0d305b12d7f092a0a9ffc00c,TRUE,FALSE,https://www.coursehero.com/file/12501343/Lab2/,Lab2,90,lab,Notes,Lab,1.00E+14,ForgetfulFates,3051,0.029498525,3/5/24 10:00,
4564087,4564087,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,3,Spring,0,2015,4564087,141417014,"2240Laboratory Project 2: SpirogravitatorReport Contents and Grading30-55533333510I.62234II.126610CommunicationIEEE two-column, format, title, author, etc. (-20 pts if not used)Style (written in the style of article, rather than",4/10/22 0:37,1,d93997d136b3dcfdd666255622452a07015cb017,FALSE,FALSE,https://www.coursehero.com/file/141417014/ECE2240F20-Lab2ReportPtspdf/,ECE2240F20_Lab2ReportPts.pdf,20,,Lab,,1.00E+14,CoachBaboon2052,695,0.028776978,3/5/24 10:00,
4564087,4564087,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,3,Spring,0,2015,4564087,141417232,"2240Laboratory Project 3:Frequency Response and FiltersK. Durney and N. E. CotterElectrical and Computer Engineering DepartmentUniversity of UtahSalt Lake City, UT 84112Abstract-You will build a filter that passes sinusoids of frequencies of about ",4/10/22 0:37,7,da583425ceec5924c162d08d360515e11fad6b6f,FALSE,FALSE,https://www.coursehero.com/file/141417232/ECE2240F21-Lab3pdf/,ECE2240F21_Lab3.pdf,17,,Lab,,1.00E+14,CoachBaboon2052,695,0.024460432,3/5/24 10:00,
4564087,4564087,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,3,Spring,0,2015,4564087,181079873,ECE 2285 Lab Report1A:The diode has a very high resistance going one way and a very low resistance going the opposite way.1C:The voltage drop measured on the oscilloscope was .52 V which is close to the .7 volts on the datasheet.When the resistance i,11/29/22 1:41,1,176a9b23d3f04df99c7b3d957da7a360c9f64c61,FALSE,FALSE,https://www.coursehero.com/file/181079873/ECE2285Lab-2-1pdf/,ECE2285Lab_2 (1).pdf,11,,Lab,,1.00E+14,CoachBaboon2052,462,0.023809524,3/5/24 10:00,
4564087,4564087,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,3,Spring,0,2015,4564087,141416821,"2240Laboratory Project 3: Frequency Response and FiltersReport Contents and Grading30CommunicationIEEE two-column, format, title, author, etc. (-20 pts if not used)Style (written in the style of article, rather than disjointed figures and tables)En",4/10/22 0:36,1,e42095fac7761fca6d37b6e70f68b1319a444c22,FALSE,FALSE,https://www.coursehero.com/file/141416821/ECE2240F20-Lab3ReportPts-1pdf/,ECE2240F20_Lab3ReportPts-1.pdf,16,,Lab,,1.00E+14,CoachBaboon2052,695,0.023021583,3/5/24 10:00,
