course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
254064,1571439,ELEMENTS OF COMPUTERS AND PROGRAMMING,303e,CS,275,134005,SCOTT,0,SCOTT,134005,2339,281852,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/254064-CS303e/,2339,University of Texas,3,Spring,0,2012,1571439,7588830,CS 303EFall 2011Exam 1 Solutions and CriteriaName:EID:Section Number:Friday discussion time (circle one): 9-10 10-11 11-12 12-1 2-3Friday discussion TA(circle one): WeiAshley Answer all questions. Please give clear answers. If you give more than ,2/27/13 22:36,7,e1436ee155c9d627cf29b4d55a3aea4b46b16b89,TRUE,FALSE,https://www.coursehero.com/file/7588830/CS303E-Midterm-1-Solutions/,[CS303E] Midterm #1 (Solutions),943,notes,Test,Notes,1.00001E+14,Jewbaccamkii,4024,0.234343936,3/5/24 10:00,
254064,4293591,ELEMENTS OF COMPUTERS AND PROGRAMMING,303e,CS,275,103359,MITRA,0,MITRA,103359,2339,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/254064-CS303e/,2339,University of Texas,1,Fall,0,2014,4293591,171629835,"CS 303E Mock Exam 1Dr. Bill Young  Fall 2022Name: _EID: _Read the questions carefully and answer each question in the space provided. Note: points aslisted on the exam sum to 100, but your mock exam grade will be on a 10-point scale.Section 1 - Tru",10/13/22 11:04,11,1595fc4ae9a2f690abecc0398611feaaee67d4a3,TRUE,FALSE,https://www.coursehero.com/file/171629835/MockExam1-1pdf/,MockExam1 (1).pdf,95,,Other,,1.00001E+14,chintaakash,509,0.186640472,3/5/24 10:00,
254064,1571439,ELEMENTS OF COMPUTERS AND PROGRAMMING,303e,CS,275,134005,SCOTT,0,SCOTT,134005,2339,281852,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/254064-CS303e/,2339,University of Texas,3,Spring,0,2012,1571439,7588831,"CS 303EFall 2011Exam 2 Solutions and CriteriaNovember 2, 2011Name:EID:Section Number:Friday discussion time (circle one): 9-10 10-11 11-12 12-1 2-3Friday discussion TA(circle one): WeiAshley Answer all questions. Please give clear answers. If yo",2/27/13 22:36,10,9d4451fa830719ade280300b9e000fc4c7c95184,TRUE,FALSE,https://www.coursehero.com/file/7588831/CS303E-Midterm-2-Solutions/,[CS303E] Midterm #2 (Solutions),725,notes,Test,Notes,1.00001E+14,Jewbaccamkii,4024,0.180168986,3/5/24 10:00,Second round picked as only 4 cat has good doc
254064,11338509,ELEMENTS OF COMPUTERS AND PROGRAMMING,303E,CS,275,103359,MITRA,0,MITRA,103359,2339,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/254064-CS303e/,2339,University of Texas,1,Fall,0,2019,11338509,16475885,"#File:Quiz1.pdf(x)#Description:BasicSyntaxofPython#StudentName:#StudentUTEID:#CourseName:CS303E#UniqueNumber:#DateCreated:#DateLastModified:*WritetheHelloWorldprogram&gt;defmain():print(HelloWorld!)&gt;main()HelloWorld!*Definevariablesint,float,str",10/2/16 17:52,5,71e875de8a2d85ff00f95fa29f1714aad1194c3a,FALSE,FALSE,https://www.coursehero.com/file/16475885/CS-303E-Quiz-1/,CS 303E - Quiz 1,272,test_prep,Test,Test prep,1.00001E+14,faisal.malas,2711,0.100331981,3/5/24 10:00,
254064,1571439,ELEMENTS OF COMPUTERS AND PROGRAMMING,303e,CS,275,134005,SCOTT,0,SCOTT,134005,2339,281852,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/254064-CS303e/,2339,University of Texas,3,Spring,0,2012,1571439,7588832,"CS 303EFall 2011Exam 3 Solutions and CriteriaNovember 30, 2011Name:EID:Section Number:Friday discussion time (circle one): 9-10 10-11 11-12 12-1 2-3Friday discussion TA(circle one): WeiAshley Answer all questions. Please give clear answers. If y",2/27/13 22:36,11,16cf7bfdfb4e3a50b6c18ce0f4c3d6b1e9a69737,TRUE,FALSE,https://www.coursehero.com/file/7588832/CS303E-Midterm-3-Solutions/,[CS303E] Midterm #3 (Solutions),345,notes,Test,Notes,1.00001E+14,Jewbaccamkii,4024,0.085735586,3/5/24 10:00,
254064,4293591,ELEMENTS OF COMPUTERS AND PROGRAMMING,303e,CS,275,103359,MITRA,0,MITRA,103359,2339,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/254064-CS303e/,2339,University of Texas,1,Fall,0,2014,4293591,141173004,"import os.pathdef main():if not os.path.isfile(""populationdata.csv""):print(""File \""populationdata.csv\"" not found."")returnprint("""" + ""Welcome to the Texas Population Dashboard."" + """" + ""This provides census data from the 2010 census and"" + ""\",4/8/22 13:52,4,0752ab8b8ab21a27d64d95373e58e4dc417b0009,FALSE,FALSE,https://www.coursehero.com/file/141173004/Project3pypy/,Project3.py.py,58,,Code,,1.00001E+14,JusticeArmadillo2200,697,0.083213773,3/5/24 10:00,
254064,4293591,ELEMENTS OF COMPUTERS AND PROGRAMMING,303e,CS,275,103359,MITRA,0,MITRA,103359,2339,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/254064-CS303e/,2339,University of Texas,1,Fall,0,2014,4293591,141169530,"# File: Project2.py# Student: Stephen Mai# UT EID: sm73765# Course Name: CS303E## Date Created: 11/7/2021# Date Last Modified: 11/8/2021# Decription of Program: This program will allow you to do a number of commands.# When you start the program, t",4/8/22 13:42,3,7dc33fbe8f598eef77590fa62c9d060d3179ec76,FALSE,FALSE,https://www.coursehero.com/file/141169530/Project2pypy/,Project2.py.py,57,,Code,,1.00001E+14,MegaResolve6794,697,0.081779053,3/5/24 10:00,
254064,9899181,ELEMENTS OF COMPUTERS AND PROGRAMMING,303E,CS,275,103359,MITRA,0,MITRA,103359,2339,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/254064-CS303e/,2339,University of Texas,3,Spring,0,2019,9899181,13251454,"#File:recursion1.py#Description:solvingrecursionproblemsusingpython#StudentName:NicoleHanlon#StudentUTEID:nah775#CourseName:CS303E#UniqueNumber:53465#DateCreated:April13,2014#DateLastModified:April17,2014#Givennof1ormore,returnthefactorialofn,#wh",2/1/16 14:18,18,10b749c096586e29ab1b9bdd308a55773e9ec1be,TRUE,FALSE,https://www.coursehero.com/file/13251454/Recursion-HW/,Recursion HW,217,notes,Assignment,Notes,1.00001E+14,BOBBRENDA,2955,0.073434856,3/5/24 10:00,
254064,1571439,ELEMENTS OF COMPUTERS AND PROGRAMMING,303e,CS,275,134005,SCOTT,0,SCOTT,134005,2339,281852,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/254064-CS303e/,2339,University of Texas,3,Spring,0,2012,1571439,7588855,Syllabus - Computer Science 303E - Elements of Computers and ProgrammingThe University of Texas at Austin Spring 2012Course Overview:Welcome! CS303E is an introduction to computer science and programming for students who have noprogramming experience.,2/27/13 22:36,10,a33dd8b48b269268da632dceb373fecaefb2277f,FALSE,FALSE,https://www.coursehero.com/file/7588855/CS303E-Syllabus/,[CS303E] Syllabus,263,notes,Syllabus,Notes,1.00001E+14,Jewbaccamkii,4024,0.065357853,3/5/24 10:00,
254064,13744442,,303E,CS,275,94285,,0,,94285,2339,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/254064-CS303e/,2339,University of Texas,1,Fall,0,2020,13744442,135225596,# File: Project3.py# Student: Zach Marx# UT EID: zlm294# Course Name: CS303E## Date Created: 11/29/21# Date Last Modified: 12/1/21# Description of Program: A program that can read the data of Texas countypopulations from the file populationdata.cs,3/12/22 0:43,4,38276496c5fb48ee550111f2f1929b413c352d65,FALSE,FALSE,https://www.coursehero.com/file/135225596/Project3-2py/,Project3 (2).py,47,,Code,,1.00001E+14,CorporalMorningOstrich22,724,0.064917127,3/5/24 10:00,
