course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
1558906,4664316,DSP,2026,ECE,6763,622907,ElliotMoore,0,ElliotMoore,622907,47,,https://www.coursehero.com/sitemap/schools/47-Georgia-Institute-Of-Technology/courses/1558906-ECE2026/,47,Georgia Institute Of Technology,1,Fall,1,2015,4664316,12281472,"GEORGIA INSTITUTE OF TECHNOLOGYSCHOOL of ELECTRICAL and COMPUTER ENGINEERINGECE 2026Fall 2015Lab #1: Waveform Plotting, and Reading, Recording and Writing SignalsDate: 24 27 August 2015All labs are held in room 2440 of the Klaus building. Your GT lo",2015/10/8 9:26,91,e529f7ccd6c35730712c1391dd121031f61c7547,TRUE,FALSE,https://www.coursehero.com/file/12281472/All-Lab-code-and-Problems-Labs-1-6/,"All Lab code and Problems, Labs 1 - 6",1572,lab,Lab,Lab,1.00001E+14,Jonathan.Osei,3071,0.511885379,3/5/24 10:00,
1558906,5261277,DSP,2026,ECE,6763,622717,AngusL.McLean,0,AngusL.McLean,622717,47,,https://www.coursehero.com/sitemap/schools/47-Georgia-Institute-Of-Technology/courses/1558906-ECE2026/,47,Georgia Institute Of Technology,3,Spring,1,2016,5261277,14266193,GEORGIA INSTITUTE OF TECHNOLOGYSCHOOL of ELECTRICAL and COMPUTER ENGINEERINGECE 2026Spring 2016Lab #8: Frequency Response of FIR FiltersDate: 810 Mar. 2016You should read the Pre-Lab section of the lab and do all the exercises in the Pre-Lab section,2016/5/8 21:57,9,a8054f72854728222d809e0e10b495fc5a4f4ffa,TRUE,FALSE,https://www.coursehero.com/file/14266193/Lab08s16/,Lab08s16,1023,lab,Lab,Lab,1.00001E+14,aallaire3,2858,0.357942617,3/5/24 10:00,"Second round picked, as only 4 cat have good docs"
1558906,4504392,DSP,2026,ECE,6763,622735,Chin-HuiLee,0,Chin-HuiLee,622735,47,,https://www.coursehero.com/sitemap/schools/47-Georgia-Institute-Of-Technology/courses/1558906-ECE2026/,47,Georgia Institute Of Technology,3,Spring,1,2015,4504392,11447064,GEORGIA INSTITUTE OF TECHNOLOGYSCHOOL of ELECTRICAL and COMPUTER ENGINEERINGECE 2026Spring 2015Lab #8: Frequency Response of FIR FiltersDate: 25 Mar. 2015You should read the Pre-Lab section of the lab and do all the exercises in the Pre-Lab section ,2015/5/23 11:15,9,652aab40899676be625d926b1b4351e7430c52c6,TRUE,FALSE,https://www.coursehero.com/file/11447064/Lab08s15/,Lab08s15,797,lab,Lab,Lab,1.00001E+14,Judge_Element_Hyena2,3209,0.248363976,3/5/24 10:00,
1558906,4378673,DSP,2026,ECE,6763,622907,ElliotMoore,0,ElliotMoore,622907,47,,https://www.coursehero.com/sitemap/schools/47-Georgia-Institute-Of-Technology/courses/1558906-ECE2026/,47,Georgia Institute Of Technology,1,Fall,1,2014,4378673,11974008,GEORGIA INSTITUTE OF TECHNOLOGYSCHOOL of ELECTRICAL and COMPUTER ENGINEERINGECE 2026Fall 2014Lab #4: Synthesis of Sinusoidal Signals Music SynthesisDate: 2225 Sept. 2014Pre-Lab: You should read the Pre-Lab section of the lab and do all the exercises,2015/8/31 18:31,10,5a57cd29f6f66531436481d1b7b350b6442f5c68,TRUE,FALSE,https://www.coursehero.com/file/11974008/Lab-4-Music-Synthesis/,Lab 4- Music Synthesis,624,lab,Lab,Lab,1.00001E+14,Jonathan.Osei,3109,0.200707623,3/5/24 10:00,
1558906,5261277,DSP,2026,ECE,6763,622717,AngusL.McLean,0,AngusL.McLean,622717,47,,https://www.coursehero.com/sitemap/schools/47-Georgia-Institute-Of-Technology/courses/1558906-ECE2026/,47,Georgia Institute Of Technology,3,Spring,1,2016,5261277,14259830,"function sigOut = addCosVals(cosIn,dur,tstart,dt)tt = tstart:dt:(tstart+dur);xx = zeros(1,length(tt);for k = 1:size(cosIn,2)xx = xx + real(cosIn(k).complexAmp*exp(j*2*pi*cosIn(k).freq*tt);endsigOut.times = tt;sigOut.values = xx;end",2016/5/8 21:29,1,3df236e22c8fb6ba0fa0c0127b7459bc37fe18a5,FALSE,FALSE,https://www.coursehero.com/file/14259830/addCosValsm/,addCosVals.m,513,lab,Notes,Lab,1.00001E+14,aallaire3,2858,0.179496151,3/5/24 10:00,
1558906,4378673,DSP,2026,ECE,6763,622907,ElliotMoore,0,ElliotMoore,622907,47,,https://www.coursehero.com/sitemap/schools/47-Georgia-Institute-Of-Technology/courses/1558906-ECE2026/,47,Georgia Institute Of Technology,1,Fall,1,2014,4378673,11974013,GEORGIA INSTITUTE OF TECHNOLOGYSCHOOL of ELECTRICAL and COMPUTER ENGINEERINGECE 2026Fall 2014Lab #7: Convolution &amp; FIR FilteringDate: 2023 October 2014Pre-Lab: You should read the Pre-Lab section of the lab and do all the exercises in the Pre-Lab se,2015/8/31 18:31,10,acf3af3ac4a820268926c3ecc265432a87b15e29,TRUE,FALSE,https://www.coursehero.com/file/11974013/Lab-7-Convolutoin-and-FIR-Filter/,Lab 7- Convolutoin and FIR Filter,502,lab,Lab,Lab,1.00001E+14,Jonathan.Osei,3109,0.16146671,3/5/24 10:00,
1558906,4274341,DSP,2026,ECE,6763,622717,AngusL.McLean,0,AngusL.McLean,622717,47,,https://www.coursehero.com/sitemap/schools/47-Georgia-Institute-Of-Technology/courses/1558906-ECE2026/,47,Georgia Institute Of Technology,4,Summer,1,2014,4274341,14954330,GEORGIA INSTITUTE OF TECHNOLOGYSCHOOL of ELECTRICAL and COMPUTER ENGINEERINGECE 2026Summer 2016Lab #7: Frequency Response of FIR FiltersDate: 7 July. 2016You should read the Pre-Lab section of the lab and do all the exercises in the Pre-Lab section ,2016/7/14 14:04,10,46315acb63a18bacda6936dec4deeb96101dc8eb,TRUE,FALSE,https://www.coursehero.com/file/14954330/lab7/,lab7,442,lab,Lab,Lab,1.00001E+14,AngiC0,2791,0.158366177,3/5/24 10:00,
1558906,2002252,DSP,2026,ECE,6763,127343,JUANG,0,JUANG,127343,47,,https://www.coursehero.com/sitemap/schools/47-Georgia-Institute-Of-Technology/courses/1558906-ECE2026/,47,Georgia Institute Of Technology,4,Summer,1,2014,2002252,10225166,"School of Electrical, Computer and Telecommunications Engineering, University of WollongongECTE906: Lab Work Verification Sheets &amp; Short Laboratory ReportLaboratory Exercise: Lab 09Sampling, Convolution, and FIR Filtering(Maximum length: 4 pages)Fami",2014/11/3 14:04,6,0edc9e102679fef18bbc97db64ab230f68b8147f,TRUE,FALSE,https://www.coursehero.com/file/10225166/lab09-lab-verification-rep-fir-filter/,lab09-lab-verification-rep-fir_filter,490,lab,Lab,Lab,1.00001E+14,sniff_glue,3410,0.143695015,3/5/24 10:00,
1558906,28225284,DSP,2026,ECE,6763,622717,AngusL.McLean,0,AngusL.McLean,622717,47,,https://www.coursehero.com/sitemap/schools/47-Georgia-Institute-Of-Technology/courses/1558906-ECE2026/,47,Georgia Institute Of Technology,3,Spring,1,2023,28225284,192210515,8.883.18-40aMo===M20 Evmisionolines=M1. 10 HMorovelengthMr.LzMdcFx====speedLpofLightTMoCo-no=unzocouldalsJLIC*=1T. Line theorylikelengthwhen&lt;0.1e=LUp 5:5ukm=MencbIn)ca=dTM1Gup=Susiezo=F1=blasas.*,2023/2/20 19:13,8,0f863920993ff66b2d80f2b6a1573b7b726b0d49,FALSE,FALSE,https://www.coursehero.com/file/192210515/Final-Exam-Reviewpdf/,Final Exam Review.pdf,42,,Notes,,1.00001E+14,ColonelEnergy8563,379,0.110817942,3/5/24 10:00,"Skipped, as illegible"
1558906,4274341,DSP,2026,ECE,6763,622717,AngusL.McLean,0,AngusL.McLean,622717,47,,https://www.coursehero.com/sitemap/schools/47-Georgia-Institute-Of-Technology/courses/1558906-ECE2026/,47,Georgia Institute Of Technology,4,Summer,1,2014,4274341,14954323,GEORGIA INSTITUTE OF TECHNOLOGYSCHOOL of ELECTRICAL and COMPUTER ENGINEERINGECE 2026Summer 2016Lab #08: Detecting DTMF SignalsDate: 14 July 2016Pre-Lab: You should read the Pre-Lab section of the lab and do all the exercises in the Pre-Lab sectionb,2016/7/14 14:06,13,7ea360459fcbf71043f7368596cdf86b0daf9cde,TRUE,FALSE,https://www.coursehero.com/file/14954323/lab8/,lab8,286,lab,Lab,Lab,1.00001E+14,AngiC0,2791,0.102472232,3/5/24 10:00,
1558906,4378673,DSP,2026,ECE,6763,622907,ElliotMoore,0,ElliotMoore,622907,47,,https://www.coursehero.com/sitemap/schools/47-Georgia-Institute-Of-Technology/courses/1558906-ECE2026/,47,Georgia Institute Of Technology,1,Fall,1,2014,4378673,11974012,GEORGIA INSTITUTE OF TECHNOLOGYSCHOOL of ELECTRICAL and COMPUTER ENGINEERINGECE 2026Fall 2014Lab #10: DTMF Signals and FilteringDate: 10-13 Nov. 2014Pre-Lab: You should read the Pre-Lab section of the lab and do all the exercises in the Pre-Lab sect,2015/8/31 18:31,11,0f8a835a0b92ad46fa6650eff710ef7829e2a4e9,TRUE,FALSE,https://www.coursehero.com/file/11974012/Lab-10-DTMF-and-Filters/,Lab 10- DTMF and Filters,312,lab,Lab,Lab,1.00001E+14,Jonathan.Osei,3109,0.100353812,3/5/24 10:00,
1558906,4573142,DSP,2026,ECE,6763,622907,ElliotMoore,0,ElliotMoore,622907,47,,https://www.coursehero.com/sitemap/schools/47-Georgia-Institute-Of-Technology/courses/1558906-ECE2026/,47,Georgia Institute Of Technology,4,Summer,1,2014,4573142,12036723,"GEORGIA INSTITUTE OF TECHNOLOGYSCHOOL of ELECTRICAL and COMPUTER ENGINEERINGECE 2026Summer 2014Lab #5: Spectrograms: Harmonic Lines &amp; AliasingDate: June 18-19, 2014Pre-Lab: You must read the Pre-Lab section and do all of its exercises before coming ",2015/9/10 16:33,9,29900b2f7a35ecebc5fb96b62d3ff52ca7541769,TRUE,FALSE,https://www.coursehero.com/file/12036723/lab5/,lab5,280,lab,Lab,Lab,1.00001E+14,NNHHS,3099,0.090351726,3/5/24 10:00,
1558906,4378673,DSP,2026,ECE,6763,622907,ElliotMoore,0,ElliotMoore,622907,47,,https://www.coursehero.com/sitemap/schools/47-Georgia-Institute-Of-Technology/courses/1558906-ECE2026/,47,Georgia Institute Of Technology,1,Fall,1,2014,4378673,11974005,"GEORGIA INSTITUTE OF TECHNOLOGYSCHOOL of ELECTRICAL and COMPUTER ENGINEERINGECE 2026Fall 2014Lab #5: Spectrograms, Harmonic Lines, Sampling &amp; AliasingDate: 29 Sept. 2 Oct. 2014Pre-Lab: You should read the Pre-Lab section of the lab and do all the ex",2015/8/31 18:31,12,361c38bb4d47c897792452cb2435daf665715310,TRUE,FALSE,https://www.coursehero.com/file/11974005/Lab-5-Spectrograms-Sampling-Aliasing/,"Lab 5- Spectrograms, Sampling, Aliasing",254,lab,Lab,Lab,1.00001E+14,Jonathan.Osei,3109,0.081698295,3/5/24 10:00,
1558906,1932306,DSP,2026,ECE,6763,127238,CHANG,0,CHANG,127238,47,,https://www.coursehero.com/sitemap/schools/47-Georgia-Institute-Of-Technology/courses/1558906-ECE2026/,47,Georgia Institute Of Technology,3,Spring,1,2014,1932306,9104316,"GEORGIA INSTITUTE OF TECHNOLOGYSCHOOL of ELECTRICAL and COMPUTER ENGINEERINGECE 2026Spring 2014Lab #5: Spectrograms, Harmonic Lines, Sampling &amp; AliasingDate: 2427 Feb. 2014Pre-Lab: You should read the Pre-Lab section of the lab and do all the exerci",2014/3/31 11:24,12,1314df2cdb0f2a92c5216ad6ec4d463110378bb6,TRUE,FALSE,https://www.coursehero.com/file/9104316/Lab05s14/,Lab05s14,283,lab,Lab,Lab,1.00001E+14,PaulC88,3627,0.078025917,3/5/24 10:00,
1558906,9772455,DSP,2026,ECE,6763,622717,AngusL.McLean,0,AngusL.McLean,622717,47,,https://www.coursehero.com/sitemap/schools/47-Georgia-Institute-Of-Technology/courses/1558906-ECE2026/,47,Georgia Institute Of Technology,3,Spring,1,2019,9772455,179624211,"GEORGIA INSTITUTE OF TECHNOLOGYSCHOOL OF ELECTRICAL AND COMPUTER ENGINEERINGECE 2026Summer 2022Problem Set #4Due:June 10, 2022Reading: Chapter 4 Sampling and Aliasing.x( t )IDEALC-to-DCONVERTERx[ n ]IDEALD-to-CCONVERTERy( t )fs = 1/TsFig",2022/11/21 17:39,9,68b93ba63ee4fe8175fb337738fa5baba17af3fe,TRUE,FALSE,https://www.coursehero.com/file/179624211/hw4pdf/,hw4.pdf,36,,Assignment,,1.00001E+14,ColonelIbisMaster704,470,0.076595745,3/5/24 10:00,
