course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
9160157,31096010,Intro To Programing,032A,ECS,6899,1925270,A. Amenta,0,A. Amenta,1925270,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/9160157-ECS032A/,390,"University of California, Davis",4,Summer,0,2023,31096010,205092582,"ECS32AIntroduction to ProgrammingUnit 9Object OrientedProgrammingWriting ClassesOrganizing Larger ProgramsThe goal of organization is to help with reuse, readability,debugging, and adding features to our code. It shouldreduce complexity and hel",6/2/23 16:40,78,dc1e38c33f8ec60669e3aab1c4dcba4edc9a5d47,TRUE,FALSE,https://www.coursehero.com/file/205092582/ECS32A-Unit-9-Classes-and-OOPpdf/,ECS32A Unit 9 Classes and OOP.pdf,12,,Other,,1.00E+14,teiser957,277,0.0433213,3/5/24 10:00,
9160157,9160157,Intro To Programing,032A,ECS,6899,1925270,A. Amenta,0,A. Amenta,1925270,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/9160157-ECS032A/,390,"University of California, Davis",1,Fall,0,2018,9160157,127197014,"file = input(""Temperature anomaly filename:"")index = int(input(""Enter window size:"") #k= indexinfile = open(file) #oinfile.readline() #skeMax= None #maxdate= NoneMin=Nonemindate=Nonetemp_list= #for line in infile: #line = line.strip()date,temp",1/26/22 1:04,1,51d6ad8538764e768460725ee1caa9f8cda86d1a,FALSE,FALSE,https://www.coursehero.com/file/127197014/moving-ave-csvpy/,moving_ave_csv.py,28,,Code,,1.00E+14,MagistrateBoulder5515,769,0.036410923,3/5/24 10:00,
9160157,9160157,Intro To Programing,032A,ECS,6899,1925270,A. Amenta,0,A. Amenta,1925270,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/9160157-ECS032A/,390,"University of California, Davis",1,Fall,0,2018,9160157,127196991,def main():# Part 1# Build dictionary mapping countries to happiness indexhappy_dict = make_happy_dict()# Part 2# Print key value pairs sorted by key# Uncomment the function call below for part 2 only#print_sorted_dictionary(happy_dict)# Part 3# ,1/26/22 1:06,2,2ed660f8863e097cb6e93a032d9e3e571ffc6a83,FALSE,FALSE,https://www.coursehero.com/file/127196991/happy4py/,happy4.py,25,,Code,,1.00E+14,MagistrateBoulder5515,769,0.032509753,3/5/24 10:00,
9160157,9160157,Intro To Programing,032A,ECS,6899,1925270,A. Amenta,0,A. Amenta,1925270,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/9160157-ECS032A/,390,"University of California, Davis",1,Fall,0,2018,9160157,127196812,"file = input(""Temperature anomaly filename:"")index = int(input(""Enter window size:"") #stores window sizek= indexinfile = open(file) #opens file that person inpouttedinfile.readline()Max= None #setting variable to nothingmaxdate= NoneMin=Nonemindat",1/26/22 1:05,1,7d5484515bce7af37968654da3cf28dd1f0c5c0b,FALSE,FALSE,https://www.coursehero.com/file/127196812/moving-avepy/,moving_ave.py,23,,Code,,1.00E+14,MagistrateBoulder5515,769,0.029908973,3/5/24 10:00,
9160157,30168233,Intro To Programing,032A,ECS,6899,1925270,A. Amenta,0,A. Amenta,1925270,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/9160157-ECS032A/,390,"University of California, Davis",3,Spring,0,2023,30168233,201176196,"4/3/23, 4:56 PMECS 032A A01-A03 SQ 2023Recent AnnouncementsECS 032A A01-A03 SQ 2023Jump to TodayDr. Edwin SolaresABOUT THIS COURSEThe primary objective of this course is to introduce non computer science majors to the pleasure and utility of writin",4/28/23 4:08,6,4480daae5302543a1d31776e75259bc7c3b7dd39,FALSE,FALSE,https://www.coursehero.com/file/201176196/ECS-032A-A01-A03-SQ-2023pdf/,ECS 032A A01-A03 SQ 2023.pdf,8,,Syllabus,,1.00E+14,teiser957,312,0.025641026,3/5/24 10:00,
9160157,9160157,Intro To Programing,032A,ECS,6899,1925270,A. Amenta,0,A. Amenta,1925270,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/9160157-ECS032A/,390,"University of California, Davis",1,Fall,0,2018,9160157,127217687,"#asking for input and print the input in capsn= Nonewhile True: #loop ends when user enters hushn= input(""&gt;"")n= n.upper() #cap all words the user inputs and storesif n != ""HUSH"": #if not hush yells backprint(n)else:break",1/26/22 2:10,1,96ad1fcb11da8020b4d00107afdbcf44a1dc5bcf,FALSE,FALSE,https://www.coursehero.com/file/127217687/parrotpy/,parrot.py,19,,Other,,1.00E+14,MagistrateBoulder5515,769,0.024707412,3/5/24 10:00,
9160157,9160157,Intro To Programing,032A,ECS,6899,1925270,A. Amenta,0,A. Amenta,1925270,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/9160157-ECS032A/,390,"University of California, Davis",1,Fall,0,2018,9160157,127196950,"datesfile = input(""Temperature anomaly filename:"")infile = open(file) #opens file that person inpouttedinfile.readline() #skips first lineMax= None #maxdate= NoneMin=Nonemindate=Nonefor line in infile: #aline = line.strip()date,temp = line.split",1/26/22 1:05,1,fc223791ec99ce3827a996ef9d65510f199d115c,FALSE,FALSE,https://www.coursehero.com/file/127196950/temp-file-statspy/,temp_file_stats.py,15,,Other,,1.00E+14,MagistrateBoulder5515,769,0.019505852,3/5/24 10:00,
9160157,9160157,Intro To Programing,032A,ECS,6899,1925270,A. Amenta,0,A. Amenta,1925270,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/9160157-ECS032A/,390,"University of California, Davis",1,Fall,0,2018,9160157,135617142,"Hi Folks, just to sure you're understanding the basics of functionalprogramming topics, and map reduce:Strong Static Typing: When a program must be given a type priorto compilation or execution. Haskell and Java are statically typed,Python is dynamica",3/14/22 3:37,5,93216d11bd36ae0184f41867443ee8d8fd8f389c,TRUE,FALSE,https://www.coursehero.com/file/135617142/haskell-studyguide-w-examplespdf/,haskell-studyguide-w-examples.pdf,13,,Notes,,1.00E+14,osvaldeezy,722,0.01800554,3/5/24 10:00,
9160157,12048938,Intro To Programing,032A,ECS,6899,103855,,0,,103855,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/9160157-ECS032A/,390,"University of California, Davis",1,Fall,0,2019,12048938,51102669,"jersey_dict = dict()for s in range(1, 6):jersey_num = int(input(""Enter player %d\'s jersey number:"" % s)rating_num = int(input(""Enter player %d\'s rating:"" % s)jersey_dict[jersey_num] = rating_numprint(""ROSTER"")for i in sorted(jersey_dict.item",11/25/19 0:22,1,bf3699da02d3701335ae3a64765a5a19e42efab9,FALSE,FALSE,https://www.coursehero.com/file/51102669/soccerpy/,soccer.py,28,,Code,,1.00E+14,DavisGhost,1562,0.017925736,3/5/24 10:00,
9160157,9160157,Intro To Programing,032A,ECS,6899,1925270,A. Amenta,0,A. Amenta,1925270,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/9160157-ECS032A/,390,"University of California, Davis",1,Fall,0,2018,9160157,84905183,,3/18/21 19:14,7,4153dc6f82592286e435021c887b0e874b216bbb,FALSE,FALSE,https://www.coursehero.com/file/84905183/Lecture1Notespdf/,Lecture1Notes.pdf,16,,Other,,1.00E+14,AgentDuckPerson262,1083,0.014773777,3/5/24 10:00,
9160157,9160157,Intro To Programing,032A,ECS,6899,1925270,A. Amenta,0,A. Amenta,1925270,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/9160157-ECS032A/,390,"University of California, Davis",1,Fall,0,2018,9160157,114643648,"# HMW 2 problem 6score = 0 print(""ART AND LITERATURE: Who painted Starry Night?""+""a. Vincent vanGogh""+""b. Michelangelo""+""c. Leonardo da Vinci"")ans1= input(""Enter your choice:"")if ans1 = ""a"":print(""Correct!"")score = score + 1elif ans1 = ""b"" or",11/3/21 0:22,2,fcbde9f3acbcb0fdaf11b662f6ccf8761e393e0c,FALSE,FALSE,https://www.coursehero.com/file/114643648/quiz-part6py/,quiz_part6.py,12,,Other,,1.00E+14,MagistrateBoulder5515,853,0.014067995,3/5/24 10:00,
9160157,12048938,Intro To Programing,032A,ECS,6899,103855,,0,,103855,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/9160157-ECS032A/,390,"University of California, Davis",1,Fall,0,2019,12048938,51102635,"print(""Enter wall height (feet):"")H = int(input()print(""Enter wall width (feet):"")W = int(input()area= H * Wprint(""Wall area:"", area, ""square feet"")gallons = area/ 350print(""Paint needed: %f gallons"" % (gallons)import mathcans = math.ceil(gallons",11/25/19 0:22,1,bf4b87c32c51c638518cdfa0c24dfc622898af1b,FALSE,FALSE,https://www.coursehero.com/file/51102635/paintpy/,paint.py,21,,Code,,1.00E+14,DavisGhost,1562,0.013444302,3/5/24 10:00,
9160157,12048938,Intro To Programing,032A,ECS,6899,103855,,0,,103855,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/9160157-ECS032A/,390,"University of California, Davis",1,Fall,0,2019,12048938,51102631,"from committee import committeePROMPT_PROFS = ""Enter the number of professors in the department: ""PROMPT_COMMITTEE = ""Can a professor be on multiple committees? Enter y or n: ""PROMPT_COMMITTEE_NAME = ""Enter the name of the committee: ""PROMPT_CHAIRPERS",11/25/19 0:22,1,1fc36b60e624b741c8a0b503cd8d498ce6d1b98d,TRUE,FALSE,https://www.coursehero.com/file/51102631/multiple-committeespy/,multiple_committees.py,18,,Code,,1.00E+14,DavisGhost,1562,0.011523688,3/5/24 10:00,
