course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
448772,10103277,,20,ECS,6899,103855,,0,,103855,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/448772-ECS20/,390,"University of California, Davis",4,Summer,0,2019,10103277,11161743,"ECS 20 Homework 8, Due 4:00pm, March xx, 20151. Show that (x3 + 2x)/(2x + 1) is O(x2 ).Ans: (x3 + 2x)/(2x + 1) (x3 + 2x)/2x = (1/2)x2 + 1 x2 for x &gt; 22. Let k be a positive integer, show that 1k + 2k + + nk is O(nk+1 )Ans: 1k + 2k + + nk nk + nk + + n",4/9/15 4:03,3,cb043c64c334cba16d4becd596ea5c76dcf92394,TRUE,FALSE,https://www.coursehero.com/file/11161743/hw8sol/,hw8sol,5768,homework,Assignment,Homework Help,1.00E+14,cdkey,3253,1.773132493,3/5/24 10:00,
448772,4299595,A0 Discrete Math For Cs,20,ECS,6899,454566,VladimirFilkov,0,VladimirFilkov,454566,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/448772-ECS20/,390,"University of California, Davis",2,Winter,0,2014,4299595,17018193,"ECS 20 Homework 2Gabriel LeeSID: 912222028Section: A03October 22, 20161. Construct a truth table for each of these compound propositions:(a) (p q) (p q)pTTFFqTFTF(p q)TFFF(p q)TTTF(p q) (p q)TTTT(b) (q p) (p q)pTTFFq",10/22/16 7:37,5,3419025d7639cd06d07005526493f62aaf3d1329,TRUE,FALSE,https://www.coursehero.com/file/17018193/ECS-20-Homework-2/,ECS_20_Homework_2,957,homework,Assignment,Homework Help,1.00E+14,leegabriel,2691,0.355629877,3/5/24 10:00,
448772,4432455,Discrete Mathematics,20,ECS,6899,156486,Bai,0,Bai,156486,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/448772-ECS20/,390,"University of California, Davis",1,Fall,0,2015,4432455,10886181,"Chapter5TechniquesofCountingFeb9,2015BASICCOUNTINGPRINCIPLESSumRulePrincipleSupposesomeeventEcanoccurinmwaysandasecondeventFcanoccurinnways,andsupposebotheventscannotoccursimultaneously.ThenEorFcanoccurinm+nways.BASICCOUNTINGPRINCIPLESProductRul",3/3/15 2:18,42,123246e2be3545ae491d16ceea0d6635bd02b4c0,TRUE,FALSE,https://www.coursehero.com/file/10886181/TechniquesofCounting/,Techniques+of+Counting,906,test_prep,Slides,Test prep,1.00E+14,joejoejoe_,3290,0.275379939,3/5/24 10:00,
448772,4299595,A0 Discrete Math For Cs,20,ECS,6899,454566,VladimirFilkov,0,VladimirFilkov,454566,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/448772-ECS20/,390,"University of California, Davis",2,Winter,0,2014,4299595,16897387,"ECS20: Discrete MathematicsUC Davis - Dale FletterProblem Set 1, SolutionsProblem 1: Use De Morgans laws to write the negation for the proposition: The dollar is at an all-time highand the stock market is at a record low.Solution:p: The dollar is at",10/18/16 1:44,2,1fb11785fdff81023fafbfd129a340e4c44f74d6,TRUE,FALSE,https://www.coursehero.com/file/16897387/PS1-solutions/,PS1-solutions,601,homework,Assignment,Homework Help,1.00E+14,dpoolk,2695,0.223005566,3/5/24 10:00,
448772,4771106,Discrete Mathematics,20,ECS,6899,1028696,NelsonMax,0,NelsonMax,1028696,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/448772-ECS20/,390,"University of California, Davis",1,Fall,0,2015,4771106,13024940,"Suggested Solution to HW due Dec 3 Part 2[POE312]A wedding party of eight people is lined up in a random order.A: What is the probability that the bride is next to the groom?p(A) = P(7,7)*2/P(8,8)-0.2B: What is the probability that maid of honor is ",12/9/15 22:31,2,c85231ad402d881eb09a5ed558ef7f27bf99b9e2,TRUE,FALSE,https://www.coursehero.com/file/13024940/SuggestedSolutiontoHWdueDec3Part2/,Suggested+Solution+to+HW+due+Dec+3+Part+2,570,homework,Assignment,Homework Help,1.00E+14,amhussein,3009,0.189431705,3/5/24 10:00,
448772,5042550,A0 Discrete Math For Cs,20,ECS,6899,103855,,0,,103855,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/448772-ECS20/,390,"University of California, Davis",1,Fall,0,2016,5042550,13584272,"[RVR443]Two student council representatives are chosen at random from a group of 7 girls and 3 boys. LetG denote the distribution over the number of girls chosen.a. What is the range of G?The answer below gets 1/3 point:cfw_0,1,2The answer below get",2/28/16 22:14,4,4e3cf2858cdab501f749cb421f2f5dff72aeea28,TRUE,FALSE,https://www.coursehero.com/file/13584272/HW10Part3Solutions-2/,HW10Part3Solutions-2,552,homework,Assignment,Homework Help,1.00E+14,zoenevada,2928,0.18852459,3/5/24 10:00,
448772,4593533,A0 Discrete Math For Cs,20,ECS,6899,156484,Rogaway,0,Rogaway,156484,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/448772-ECS20/,390,"University of California, Davis",1,Fall,0,2013,4593533,12027295,"ECS 20: Discrete Mathematics for Computer ScienceUC Davis Phillip RogawayHandout MOctober 31, 2013MidtermFirstnameLASTNAMESeat#(Points deducted if not legible)page 1 page 2 page 3 page 4For the following questions, please darken the correct box.",9/6/15 1:35,7,5265c405456b7c36ff9389ccb703d9dfcaa6c400,TRUE,FALSE,https://www.coursehero.com/file/12027295/midterm-exam-with-solutions/,midterm exam with solutions,276,test_prep,Assignment,Test prep,1.00E+14,chenanigans,3103,0.088946181,3/5/24 10:00,
448772,4299595,A0 Discrete Math For Cs,20,ECS,6899,454566,VladimirFilkov,0,VladimirFilkov,454566,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/448772-ECS20/,390,"University of California, Davis",2,Winter,0,2014,4299595,18784859,"Weili Yin Sec1912603171ECS20Homework 7: Number theoryExercise 1:What are the quotient and remainder when: (red is quotient, yellow is remainder)e) -2002 is divided by 89?-2002 = -23*89+45f) 0 is divided by 19?0 = 0*19+0g) 1,234,567 is divided by",1/10/17 18:50,3,c89650ce01f9e4c31e3d257c7437b5e92764df44,TRUE,FALSE,https://www.coursehero.com/file/18784859/Homework7/,Homework7,213,homework,Assignment,Homework Help,1.00E+14,xlyin,2611,0.081577939,3/5/24 10:00,
448772,4299595,A0 Discrete Math For Cs,20,ECS,6899,454566,VladimirFilkov,0,VladimirFilkov,454566,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/448772-ECS20/,390,"University of California, Davis",2,Winter,0,2014,4299595,34452072,ECS 20: Problem Set 3Ross Lai1/31/2018Problem 1. An NHL hockey season has 41 home games and 41 away games. Show bycontradiction that at least 6 of the home games must happen on the same day of the week.The negation of the conclusion of the conclusion,10/18/18 18:52,5,e87e4d4ba386c9ba913a6e89239dc2ef3dab8abe,TRUE,FALSE,https://www.coursehero.com/file/34452072/Problem-Set-3docx/,Problem Set 3.docx,159,homework,Assignment,Homework Help,1.00E+14,catsareweapons,1965,0.080916031,3/5/24 10:00,
448772,1785224,A0 Discrete Math For Cs,20,ECS,6899,105964,Staff,0,Staff,105964,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/448772-ECS20/,390,"University of California, Davis",3,Spring,0,2014,1785224,8845983,"Selected Midterm Exercises Detailed SolutionsRaymond S. ChanFebruary 4, 20143. (From Filkov Review Questions) Determine whether p (q r) and p (q r) are equivalent.Two more ways to approach question:1) Three variable truth table (8 rows.). Its time co",2/14/14 4:15,2,7859304e2da35f2357ce54c74cfcf0cdef5d576c,TRUE,FALSE,https://www.coursehero.com/file/8845983/ECS-20-Selected-Practice-Midterm-Detailed-Solutions/,ECS 20 Selected Practice Midterm Detailed Solutions,240,test_prep,Assignment,Test prep,1.00E+14,thepr0fess0r,3672,0.065359477,3/5/24 10:00,
